Вид нематеріального активу,Назва нематеріального активу,Місцезнаходження обʼєкта,Дата придбання,Вартість придбання,Наявність обтяжень,Дата відчуження,Вартість відчуження майна,Сума доходу (грн),Балансова вартість на кінець звітного періоду (грн),Партія,Місцева організація,Код ЄДРПОУ осередку,Географічний обʼєкт,Квартал,Рік
"Авторське право та суміжні з ним права (на літературні та музичні твори, програми для ЕОМ)",Програмна продукція WS OFFICE home end business 2016 32/64 russian DVD H3,"м. Хмельницький, вул. Північна, буд. 95/1",2017-11-30,5729,обтяження відсутнє,,,,5729,Опозиційний блок,Хмельницька обласна організація,39698166,Хмельницька область,1,2018
"Авторське право та суміжні з ним права (на літературні та музичні твори, програми для ЕОМ)","Програмна продукція ""1С:Підприємство 8. Клієнтська ліцензія на 1 робоче місце""","м. Хмельницький, вул. Північна, буд. 95/1",2017-10-25,3300,обтяження відсутнє,,,,3300,Опозиційний блок,Хмельницька обласна організація,39698166,Хмельницька область,1,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція ""1С:Підприємство 8. Клієнтська ліцензія на 1 робоче місце""","м. Черкаси, бульв. Шевченка, буд. 180",2017-10-25,3300,обтяження відсутнє,,,,"2887,5",Опозиційний блок,Черкаська обласна організація,39880926,Черкаська область,1,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція. MS Windows 10 Home 64 bit Russian 1pk DVD (4 ліцензії),"м. Черкаси, бульв. Шевченка, буд. 180",2017-11-29,12484,обтяження відсутнє,,,,"10923,5",Опозиційний блок,Черкаська обласна організація,39880926,Черкаська область,1,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція. MS Office Home and Business 2016 32/64 Russian DVD P2 (4 ліцензії),"м. Черкаси, бульв. Шевченка, буд. 180",2017-11-29,22916,обтяження відсутнє,,,,"20051,5",Опозиційний блок,Черкаська обласна організація,39880926,Черкаська область,1,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція ""1С:Підприємство 8. Клієнтська ліцензія на 1 робоче місце""","м. Чернігів, просп. Перемоги, буд. 139",2017-10-24,3300,обтяження відсутнє,,,,"2887,5",Опозиційний блок,Чернігівська обласна організація,37418136,Чернігівська область,1,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція. MS Windows 10 Home 64 bit Russian 1pk DVD (5 ліцензії),"м. Чернігів, просп. Перемоги, буд. 139",2017-11-29,15605,обтяження відсутнє,,,,"13654,37",Опозиційний блок,Чернігівська обласна організація,37418136,Чернігівська область,1,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція. MS Office Home and Business 2016 32/64 Russian DVD P2 (5 ліцензії),"м. Чернігів, просп. Перемоги, буд. 139",2017-11-29,28645,обтяження відсутнє,,,,"25064,38",Опозиційний блок,Чернігівська обласна організація,37418136,Чернігівська область,1,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмне забезпечення ""1С:Бухгалтерія 8 для України""","м. Київ, вул. Волоська, буд. 6/14",2017-07-06,4680,обтяження відсутнє,,,,4290,Опозиційний блок,Центральний офіс,37120464,Україна,2,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","ПЗ ""1С:Бухгалтерія 8 для України"" додаткове робоче місце","м. Київ, вул. Волоська, буд. 6/14",2017-08-31,2340,обтяження відсутнє,,,,2145,Опозиційний блок,Центральний офіс,37120464,Україна,2,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","ПЗ ""1С:Бухгалтерія 8 для України"" 2 додаткові робочі місця","м. Київ, вул. Волоська, буд. 6/14",2017-12-13,6600,обтяження відсутнє,,,,6270,Опозиційний блок,Центральний офіс,37120464,Україна,2,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція Microsoft (60 л.),"м. Київ, вул. Волоська, буд. 6/14",2017-11-07,"321546,6",обтяження відсутнє,,,,"289391,94",Опозиційний блок,Центральний офіс,37120464,Україна,2,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція Microsoft (41 л.),"м. Київ, вул. Волоська, буд. 6/14",2017-12-14,207315,обтяження відсутнє,2018-06-19,124389,,82926,Опозиційний блок,Центральний офіс,37120464,Україна,2,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",www.opposition.org.ua,,2017-09-01,264,обтяження відсутнє,,,,"31,47",Опозиційний блок,Центральний офіс,37120464,Україна,2,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","ПЗ ""Облік членів партії""","м. Київ, вул. Волоська, буд. 6/14",2017-10-02,145500,обтяження відсутнє,2022-10-02,,19400,126100,Опозиційний блок,Центральний офіс,37120464,Україна,2,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Система Expertus Кадри,"м. Київ, вул. Волоська, буд. 6/14",2018-04-01,2760,обтяження відсутнє,2018-12-31,,"913,31","1846,69",Опозиційний блок,Центральний офіс,37120464,Україна,2,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Система Expertus Головбух,"м. Київ, вул. Волоська, буд. 6/14",2018-04-01,3420,обтяження відсутнє,2018-12-31,,"1131,71","2288,29",Опозиційний блок,Центральний офіс,37120464,Україна,2,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція ""1С:Підприємство""8 кл.ліц.на 1 р/м","м. Вінниця, вул. Магістратська, буд. 43",2017-10-25,3300,обтяження відсутнє,,,,2200,Опозиційний блок,Вінницька обласна організація,37618150,Вінницька область,2,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція MS Windows 10 Home 64-bit 1pk DVD,"м. Вінниця, вул. Магістратська, буд. 43",2017-11-30,12484,обтяження відсутнє,,,,"8842,88",Опозиційний блок,Вінницька обласна організація,37618150,Вінницька область,2,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція MS Ofice Home&Business 2016 64-bit 2pk DVD,"м. Вінниця, вул. Магістратська, буд. 43",2017-11-30,22916,обтяження відсутнє,,,,"16232,12",Опозиційний блок,Вінницька обласна організація,37618150,Вінницька область,2,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція.MS Office Home and Business 2016 32/64 Russian DVD P2 (2 ліцензії),"м. Луцьк, м-н Привокзальний, буд. 1, кімн. 3",2018-06-19,13302,обтяження відсутнє,,,,13302,Опозиційний блок,Волинська обласна організація,39707509,Волинська область,2,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція.MS Windows 10 Pro 32-bit/64-bit Russian USB (2 ліцензії),"м. Луцьк, м-н Привокзальний, буд. 1, кімн. 3",2018-06-19,14340,обтяження відсутнє,,,,14340,Опозиційний блок,Волинська обласна організація,39707509,Волинська область,2,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція ""1С:Підприємство 8. Клієнтська ліцензія на 1 робоче місце""","м. Дніпро, просп. Карла Маркса, буд. 5",2017-10-23,3300,обтяження відсутнє,,,,2475,Опозиційний блок,Дніпропетровська обласна організація,39750015,Дніпропетровська область,2,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція. MS Windows 10 Home 64 bit Russian 1pk DVD (8 ліцензій),"м. Дніпро, просп. Карла Маркса, буд. 5",2017-11-24,24968,обтяження відсутнє,,,,18726,Опозиційний блок,Дніпропетровська обласна організація,39750015,Дніпропетровська область,2,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція. MS Office Home and Business 2016 32/64 Russian DVD P2 (8 ліцензій),"м. Дніпро, просп. Карла Маркса, буд. 5",2017-11-24,45832,обтяження відсутнє,,,,34374,Опозиційний блок,Дніпропетровська обласна організація,39750015,Дніпропетровська область,2,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція ""1С:Підприємство 8. Клієнтська ліцензія на 1 робоче місце""","Донецька обл., м. Маріуполь, вул. Куїнджі, буд. 47",2017-10-23,3300,обтяження відсутнє,,,,2475,Опозиційний блок,Донецька обласна організація,39751914,Донецька область,2,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція. MS Windows 10 Home 64 bit Russian 1pk DVD (5 ліцензії),"Донецька обл., м. Маріуполь, вул. Куїнджі, буд. 47",2017-11-24,15605,обтяження відсутнє,,,,"11703,75",Опозиційний блок,Донецька обласна організація,39751914,Донецька область,2,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція. MS Office Home and Business 2016 32/64 Russian DVD P2 (5 ліцензії),"Донецька обл., м. Маріуполь, вул. Куїнджі, буд. 47",2017-11-24,28645,обтяження відсутнє,,,,"21483,75",Опозиційний блок,Донецька обласна організація,39751914,Донецька область,2,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція ""1С:Підприємство 8 (шт.1)","м. Житомир, вул. Домбровського, буд. 86, кімн. 257",2017-10-23,3300,обтяження відсутнє,,,,660,Опозиційний блок,Житомирська обласна організація,39929086,Житомирська область,2,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція .MS,Windows 10 (шт.5)","м. Житомир, вул. Домбровського, буд. 86, кімн. 257",2017-11-24,15605,обтяження відсутнє,,,,"4681,5",Опозиційний блок,Житомирська обласна організація,39929086,Житомирська область,2,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція .MS,Office Home and Business 2016 32/64 (шт.5)","м. Житомир, вул. Домбровського, буд. 86, кімн. 257",2017-11-24,28645,обтяження відсутнє,,,,"8593,5",Опозиційний блок,Житомирська обласна організація,39929086,Житомирська область,2,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція ""1С:Підприємство 8. Клієнтська ліцензія на 1 робоче місце""","Закарпатська обл., Ужгородський р-н, с. Барвінок, вул. Егана, буд. 50",2017-10-23,3300,обтяження відсутнє,,,,2475,Опозиційний блок,Закарпатська обласна організація,38222036,Закарпатська область,2,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція. MS Windows 10 Home 64 bit Russian 1pk DVD (4 ліцензії),"Закарпатська обл., Ужгородський р-н, с. Барвінок, вул. Егана, буд. 50",2017-11-29,12484,обтяження відсутнє,,,,9363,Опозиційний блок,Закарпатська обласна організація,38222036,Закарпатська область,2,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція. MS Office Home and Business 2016 32/64 Russian DVD P2 (4 ліцензії),"Закарпатська обл., Ужгородський р-н, с. Барвінок, вул. Егана, буд. 50",2017-11-29,22916,обтяження відсутнє,,,,17187,Опозиційний блок,Закарпатська обласна організація,38222036,Закарпатська область,2,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція.MS Windows 10 Home 64-bit Russian 1pk DVD,"м. Запоріжжя, бульв. Шевченка, буд. 23",2017-11-21,21847,обтяження відсутнє,,,,"19298,16",Опозиційний блок,Запорізька обласна організація,37526809,Запорізька область,2,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",програмна продукція MS Office Home and Business 2016 32/16 Russian DVD P2,"м. Запоріжжя, бульв. Шевченка, буд. 23",2017-11-21,40103,обтяження відсутнє,,,,"35424,34",Опозиційний блок,Запорізька обласна організація,37526809,Запорізька область,2,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція ""1С:Підприємство 8. Клієнтська ліцензія на 1 робоче місце""","м. Запоріжжя, бульв. Шевченка, буд. 23",2017-10-24,3300,обтяження відсутнє,,,,2860,Опозиційний блок,Запорізька обласна організація,37526809,Запорізька область,2,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція ""1С:Бухгалтерія""","м. Івано-Франківськ, вул. Незалежності, буд. 67, оф. 205",2017-10-25,3300,обтяження відсутнє,,,,2200,Опозиційний блок,Івано-Франківська обласна організація,39711819,Івано-Франківська область,2,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція MS Windows,"м. Івано-Франківськ, вул. Незалежності, буд. 67, оф. 205",2017-11-29,6242,обтяження відсутнє,,,,"4421,44",Опозиційний блок,Івано-Франківська обласна організація,39711819,Івано-Франківська область,2,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція MS Office,"м. Івано-Франківськ, вул. Незалежності, буд. 67, оф. 205",2017-11-29,11458,обтяження відсутнє,,,,"8116,06",Опозиційний блок,Івано-Франківська обласна організація,39711819,Івано-Франківська область,2,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція MS Windows 10 Home 64-bit Russian 1pk DVD (5 штук),"м. Кропивницький, вул. Ельворті, буд. 7",2017-11-21,20225,обтяження відсутнє,,,,"16292,33",Опозиційний блок,Кіровоградська обласна організація,39662568,Кіровоградська область,2,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція.MS Offiсe Home and Business 2016 32/64 Russian DVD P2 (5 штук),"м. Кропивницький, вул. Ельворті, буд. 7",2017-11-21,28645,обтяження відсутнє,,,,"23075,17",Опозиційний блок,Кіровоградська обласна організація,39662568,Кіровоградська область,2,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція ""1С:Підприємство 8. Клієнтська ліцензія на 1 робоче місце""","м. Кропивницький, вул. Ельворті, буд. 7",2017-10-24,3300,обтяження відсутнє,,,,"2566,64",Опозиційний блок,Кіровоградська обласна організація,39662568,Кіровоградська область,2,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмне забезпечення ""1С:Бухгалтерія 8 для України""","Київська обл., Бориспільський р-н, м. Бориспіль, вул. Київський шлях, буд. 76Б, кімн. 17 і 18",2017-10-25,3300,обтяження відсутнє,,,,3025,Опозиційний блок,Київська обласна організація,39756467,Київська область,2,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмне забезпечення MS Office Home and Business 2016 32/64 Russian DVD P2,"Київська обл., Бориспільський р-н, м. Бориспіль, вул. Київський шлях, буд. 76Б, кімн. 17 і 18",2018-03-30,6651,обтяження відсутнє,,,,6651,Опозиційний блок,Київська обласна організація,39756467,Київська область,2,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмне забезпечення MS Office Home and Business 2016 32/64 Russian DVD P2_1,"Київська обл., Бориспільський р-н, м. Бориспіль, вул. Київський шлях, буд. 76Б, кімн. 17 і 18",2018-03-30,6651,обтяження відсутнє,,,,6651,Опозиційний блок,Київська обласна організація,39756467,Київська область,2,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмне забезпечення MS Office Home and Business 2016 32/64 Russian DVD P2_2,"Київська обл., Бориспільський р-н, м. Бориспіль, вул. Київський шлях, буд. 76Б, кімн. 17 і 18",2018-03-30,6651,обтяження відсутнє,,,,6651,Опозиційний блок,Київська обласна організація,39756467,Київська область,2,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмне забезпечення MS Office Home and Business 2016 32/64 Russian DVD P2_3,"Київська обл., Бориспільський р-н, м. Бориспіль, вул. Київський шлях, буд. 76Б, кімн. 17 і 18",2018-03-30,6651,обтяження відсутнє,,,,6651,Опозиційний блок,Київська обласна організація,39756467,Київська область,2,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмне забезпечення MS Windows 10 Pro 32-bit/64-bit Russian USB,"Київська обл., Бориспільський р-н, м. Бориспіль, вул. Київський шлях, буд. 76Б, кімн. 17 і 18",2018-03-30,7170,обтяження відсутнє,,,,7170,Опозиційний блок,Київська обласна організація,39756467,Київська область,2,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмне забезпечення MS Windows 10 Pro 32-bit/64-bit Russian USB_1,"Київська обл., Бориспільський р-н, м. Бориспіль, вул. Київський шлях, буд. 76Б, кімн. 17 і 18",2018-03-30,7170,обтяження відсутнє,,,,7170,Опозиційний блок,Київська обласна організація,39756467,Київська область,2,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмне забезпечення MS Windows 10 Pro 32-bit/64-bit Russian USB_2,"Київська обл., Бориспільський р-н, м. Бориспіль, вул. Київський шлях, буд. 76Б, кімн. 17 і 18",2018-03-30,7170,обтяження відсутнє,,,,7170,Опозиційний блок,Київська обласна організація,39756467,Київська область,2,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмне забезпечення MS Windows 10 Pro 32-bit/64-bit Russian USB_3,"Київська обл., Бориспільський р-н, м. Бориспіль, вул. Київський шлях, буд. 76Б, кімн. 17 і 18",2018-03-30,7170,обтяження відсутнє,,,,7170,Опозиційний блок,Київська обласна організація,39756467,Київська область,2,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція ""1С:Підприємство 8. Клієнтська ліцензія на 1 робоче місце""","Луганська обл., м. Лисичанськ, вул. Свердлова, буд. 349",2018-04-11,3300,обтяження відсутнє,,,,3190,Опозиційний блок,Луганська обласна організація,39697428,Луганська область,2,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція ""MS Office Home and Bussines 2016 32/64 Russian DVD P2""","Луганська обл., м. Лисичанськ, вул. Свердлова, буд. 349",2018-05-29,46557,обтяження відсутнє,,,,"45781,05",Опозиційний блок,Луганська обласна організація,39697428,Луганська область,2,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція MS Windows 10 Pro 32-bit/64-bit Russian USB,"Луганська обл., м. Лисичанськ, вул. Свердлова, буд. 349",2018-05-29,50190,обтяження відсутнє,,,,"49353,5",Опозиційний блок,Луганська обласна організація,39697428,Луганська область,2,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція ""1С:Підприємство""","м. Львів, вул. Зелена, буд. 149А",2017-10-24,3300,обтяження відсутнє,,,,2475,Опозиційний блок,Львівська обласна організація,37613126,Львівська область,2,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція. MS Wsndows 10 Home 64-bit - 2 ліцензії,"м. Львів, вул. Зелена, буд. 149А",2017-11-29,6242,обтяження відсутнє,,,,"4681,5",Опозиційний блок,Львівська обласна організація,37613126,Львівська область,2,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція. MS Office Home and Business 2016 32/64 -2 ліцензії,"м. Львів, вул. Зелена, буд. 149А",2017-11-29,11458,обтяження відсутнє,,,,"8593,5",Опозиційний блок,Львівська обласна організація,37613126,Львівська область,2,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція ""1С:Підприємство 8. Клієнтська ліцензія на 1 робоче місце""","м. Київ, вул. Волоська, буд. 6/14",2017-10-24,3300,обтяження відсутнє,,,,"2203,36",Опозиційний блок,Київська міська організація,37311846,Київ,2,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція MS Office Home and Business 20,"м. Київ, вул. Волоська, буд. 6/14",2017-11-21,40103,обтяження відсутнє,,,,"28406,28",Опозиційний блок,Київська міська організація,37311846,Київ,2,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція MS Windows 10 Home 64-bit Russ,"м. Київ, вул. Волоська, буд. 6/14",2017-11-21,21847,обтяження відсутнє,,,,"15474,97",Опозиційний блок,Київська міська організація,37311846,Київ,2,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція ""1С:Підприємство 8. Клієнтська ліцензія на 1 робоче місце""","м. Миколаїв, вул. Декабристів, буд. 41/23А",2017-10-25,3300,обтяження відсутнє,,,,3025,Опозиційний блок,Миколаївська обласна організація,39751851,Миколаївська область,2,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція.MS Windows 10 Home 64-bit Russian 1pk DVD,"м. Миколаїв, вул. Декабристів, буд. 41/23А",2017-11-21,21847,обтяження відсутнє,,,,"20936,71",Опозиційний блок,Миколаївська обласна організація,39751851,Миколаївська область,2,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція ""MS Office Home and Bussines 2016 32/64 Russian DVD P2""","м. Миколаїв, вул. Декабристів, буд. 41/23А",2017-11-21,40103,обтяження відсутнє,,,,"38432,04",Опозиційний блок,Миколаївська обласна організація,39751851,Миколаївська область,2,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція MS Windows 10 Home 64-bit Russian 1pk DVD (7 штук),"м. Одеса, вул. Базарна, буд. 1",2017-11-21,21847,обтяження відсутнє,,,,15477,Опозиційний блок,Одеська обласна організація,39705145,Одеська область,2,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція.MS Offiсe Home and Business 2016 32/64 Russian DVD P2 (7 штук),"м. Одеса, вул. Базарна, буд. 1",2017-11-21,40103,обтяження відсутнє,,,,"28408,17",Опозиційний блок,Одеська обласна організація,39705145,Одеська область,2,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмно продукція ""1С:Підприємство 8.Клієнтська ліцензія на 1 робоче місце""","м. Одеса, вул. Базарна, буд. 1",2017-10-25,3300,обтяження відсутнє,,,,2860,Опозиційний блок,Одеська обласна організація,39705145,Одеська область,2,2018
"Авторське право та суміжні з ним права (на літературні та музичні твори, програми для ЕОМ)",Програмна продукція MS Windows 10 Home 64-bit Russian 1pk DVD (5 штук),"м. Полтава, вул. Котляревського, буд. 38/40, оф. 19",2017-11-24,15605,обтяження відсутнє,,,,"14694,72",Опозиційний блок,Полтавська обласна організація,39763762,Полтавська область,2,2018
"Авторське право та суміжні з ним права (на літературні та музичні твори, програми для ЕОМ)",Програмна продукція.MS Offiсe Home and Business 2016 32/64 Russian DVD P2 (5 штук),"м. Полтава, вул. Котляревського, буд. 38/40, оф. 19",2017-11-24,28645,обтяження відсутнє,,,,"26974,03",Опозиційний блок,Полтавська обласна організація,39763762,Полтавська область,2,2018
"Авторське право та суміжні з ним права (на літературні та музичні твори, програми для ЕОМ)","Програмно продукція ""1С:Підприємство 8.Клієнтська ліцензія на 1 робоче місце""","м. Полтава, вул. Котляревського, буд. 38/40, оф. 19",2017-10-24,3300,обтяження відсутнє,,,,3080,Опозиційний блок,Полтавська обласна організація,39763762,Полтавська область,2,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція ""1С:Бухгалтерія""","м. Рівне, вул. Соборна, буд. 67, оф. 10",2017-08-10,1560,обтяження відсутнє,,,,975,Опозиційний блок,Рівненська обласна організація,39661171,Рівненська область,2,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція ""1С:Підприємство 8""","м. Рівне, вул. Соборна, буд. 67, оф. 10",2017-10-25,3300,обтяження відсутнє,,,,2200,Опозиційний блок,Рівненська обласна організація,39661171,Рівненська область,2,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція.MS Windows 10 Home 64-bit Russian 1pk DVD,"м. Рівне, вул. Соборна, буд. 67, оф. 10",2017-11-29,6242,обтяження відсутнє,,,,"5617,76",Опозиційний блок,Рівненська обласна організація,39661171,Рівненська область,2,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція ""MS Office Home and Bussines 2016 32/64 Russian DVD P2""","м. Рівне, вул. Соборна, буд. 67, оф. 10",2017-11-29,11458,обтяження відсутнє,,,,"10312,24",Опозиційний блок,Рівненська обласна організація,39661171,Рівненська область,2,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програма 1:С Підприємство,"м. Суми, пров. Курський, буд. 6/1",2017-10-25,3300,обтяження відсутнє,,,,"2887,5",Опозиційний блок,Сумська обласна організація,39673391,Сумська область,2,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція,"м. Суми, пров. Курський, буд. 6/1",2017-10-24,15605,обтяження відсутнє,,,,"13654,37",Опозиційний блок,Сумська обласна організація,39673391,Сумська область,2,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція,"м. Суми, пров. Курський, буд. 6/1",2017-10-24,28645,обтяження відсутнє,,,,"25064,38",Опозиційний блок,Сумська обласна організація,39673391,Сумська область,2,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція ""1С:Підприємство""","м. Харків, вул. Скрипника, буд. 4",2018-02-22,3300,обтяження відсутнє,,,,"2887,5",Опозиційний блок,Харківська обласна організація,41806019,Харківська область,2,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція. MS Office Home and Business 2016 32/64 Russian DVD P2 (7 ліцензій),"м. Харків, вул. Скрипника, буд. 4",2018-02-09,46557,обтяження відсутнє,,,,"40737,375",Опозиційний блок,Харківська обласна організація,41806019,Харківська область,2,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція. MS Windows 10 Pro 32-bit/64-bit Russian USB (7 ліцензій),"м. Харків, вул. Скрипника, буд. 4",2018-02-09,50190,обтяження відсутнє,,,,"43916,25",Опозиційний блок,Харківська обласна організація,41806019,Харківська область,2,2018
