Вид нематеріального активу,Назва нематеріального активу,Партія,Квартал,Рік
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Друкований засіб масової інформації «Всеукраїнська газета «УДАР»,УДАР (УКРАЇНСЬКИЙ ДЕМОКРАТИЧНИЙ АЛЬЯНС ЗА РЕФОРМИ) ВІТАЛІЯ КЛИЧКА,3,2021
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Прапор ,УДАР (УКРАЇНСЬКИЙ ДЕМОКРАТИЧНИЙ АЛЬЯНС ЗА РЕФОРМИ) ВІТАЛІЯ КЛИЧКА,3,2021
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Девіз,УДАР (УКРАЇНСЬКИЙ ДЕМОКРАТИЧНИЙ АЛЬЯНС ЗА РЕФОРМИ) ВІТАЛІЯ КЛИЧКА,3,2021
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",udar.party (доменне імя),УДАР (УКРАЇНСЬКИЙ ДЕМОКРАТИЧНИЙ АЛЬЯНС ЗА РЕФОРМИ) ВІТАЛІЯ КЛИЧКА,3,2021
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Комп""ютерна програма ""М.Е.Doc""",УДАР (УКРАЇНСЬКИЙ ДЕМОКРАТИЧНИЙ АЛЬЯНС ЗА РЕФОРМИ) ВІТАЛІЯ КЛИЧКА,3,2021
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Комп""ютерна програма ""ZOOM Video Conferencing Pro""",УДАР (УКРАЇНСЬКИЙ ДЕМОКРАТИЧНИЙ АЛЬЯНС ЗА РЕФОРМИ) ВІТАЛІЯ КЛИЧКА,3,2021
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",udar.party (сайт),УДАР (УКРАЇНСЬКИЙ ДЕМОКРАТИЧНИЙ АЛЬЯНС ЗА РЕФОРМИ) ВІТАЛІЯ КЛИЧКА,3,2021
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Розпізнавальний знак,УДАР (УКРАЇНСЬКИЙ ДЕМОКРАТИЧНИЙ АЛЬЯНС ЗА РЕФОРМИ) ВІТАЛІЯ КЛИЧКА,3,2021
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Електронний цифровий підпис (Керівник та Печатка організації) видавець АТ КБ ""Приватбанк""",УДАР (УКРАЇНСЬКИЙ ДЕМОКРАТИЧНИЙ АЛЬЯНС ЗА РЕФОРМИ) ВІТАЛІЯ КЛИЧКА,2,2021
"Інші  нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Електронний цифровий підпис (Керівник та Печатка організації) видавець АТ ""Ощадбанк""",УДАР (УКРАЇНСЬКИЙ ДЕМОКРАТИЧНИЙ АЛЬЯНС ЗА РЕФОРМИ) ВІТАЛІЯ КЛИЧКА,2,2021
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Ключ ЕЦП (керівник), видавець КНЕДП ІДД ДПС",УДАР (УКРАЇНСЬКИЙ ДЕМОКРАТИЧНИЙ АЛЬЯНС ЗА РЕФОРМИ) ВІТАЛІЯ КЛИЧКА,2,2021
Право на використання надр чи інших природних ресурсів,ключ єцп,УДАР (УКРАЇНСЬКИЙ ДЕМОКРАТИЧНИЙ АЛЬЯНС ЗА РЕФОРМИ) ВІТАЛІЯ КЛИЧКА,2,2021
"Інщі нематеріальні права(право на провадження діяльності,використання економічних та інших привілеїв)",Електронний цифровий підпис (керівник+печатка)Видавець АТ КБ ПриватБанк,УДАР (УКРАЇНСЬКИЙ ДЕМОКРАТИЧНИЙ АЛЬЯНС ЗА РЕФОРМИ) ВІТАЛІЯ КЛИЧКА,2,2021
"Інщі нематеріальні права (право на провадження діяльності,використання економічних та інших привілеїв)","Друкований засіб масової інформації.Газета ""Удар Дніпропетровськ""",УДАР (УКРАЇНСЬКИЙ ДЕМОКРАТИЧНИЙ АЛЬЯНС ЗА РЕФОРМИ) ВІТАЛІЯ КЛИЧКА,2,2021
Інші нематеріальні права (право на провадження діяльності використання економічних та інших привілеїв),"Електронний цифровий підпис (Керівник+Печатка). Видавець АТ КБ ""ПРИВАТБАНК""",УДАР (УКРАЇНСЬКИЙ ДЕМОКРАТИЧНИЙ АЛЬЯНС ЗА РЕФОРМИ) ВІТАЛІЯ КЛИЧКА,2,2021
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Друкований засіб масової інформації Газета ""Удар на Сумщині""",УДАР (УКРАЇНСЬКИЙ ДЕМОКРАТИЧНИЙ АЛЬЯНС ЗА РЕФОРМИ) ВІТАЛІЯ КЛИЧКА,2,2021
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв) ","Електронний цифровий підпис (Керівник та печатка організації) видавець АТ КБ ""Приватбанк""",УДАР (УКРАЇНСЬКИЙ ДЕМОКРАТИЧНИЙ АЛЬЯНС ЗА РЕФОРМИ) ВІТАЛІЯ КЛИЧКА,2,2021
"Інші нематеріальні права ( право на провадження діяльності, використання економічних та інших привілеїв)","Електронний цифровий підпис.(Керівник).Видавець АТ КБ ""ПРИВАТБАНК""",УДАР (УКРАЇНСЬКИЙ ДЕМОКРАТИЧНИЙ АЛЬЯНС ЗА РЕФОРМИ) ВІТАЛІЯ КЛИЧКА,2,2021
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Електронний цифровий підпис (керівник і печатка) Видавець ДПС м. Чернівці,УДАР (УКРАЇНСЬКИЙ ДЕМОКРАТИЧНИЙ АЛЬЯНС ЗА РЕФОРМИ) ВІТАЛІЯ КЛИЧКА,2,2021
"Інші  нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Електронний цифровий підпис. Видавець АТ КБ ""ПРИВАТБАНК""",УДАР (УКРАЇНСЬКИЙ ДЕМОКРАТИЧНИЙ АЛЬЯНС ЗА РЕФОРМИ) ВІТАЛІЯ КЛИЧКА,2,2021
"Інші  нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Друкований засіб масової інформації. Газета «УДАР Віталія Кличка»,УДАР (УКРАЇНСЬКИЙ ДЕМОКРАТИЧНИЙ АЛЬЯНС ЗА РЕФОРМИ) ВІТАЛІЯ КЛИЧКА,2,2021
"Інші  нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Електронний цифровий підпис(Керівник+Печатка),УДАР (УКРАЇНСЬКИЙ ДЕМОКРАТИЧНИЙ АЛЬЯНС ЗА РЕФОРМИ) ВІТАЛІЯ КЛИЧКА,2,2021
"Інші нематеріальні права/право на провадження діяльності,використання економічних та інших привілеїв",Електронний цифровий підпис(Керівник +печатка),УДАР (УКРАЇНСЬКИЙ ДЕМОКРАТИЧНИЙ АЛЬЯНС ЗА РЕФОРМИ) ВІТАЛІЯ КЛИЧКА,2,2021
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Електронний цифровий підпис (Керівник+Печатка). Видавець АТ КБ «ПРИВАТБАНК»,УДАР (УКРАЇНСЬКИЙ ДЕМОКРАТИЧНИЙ АЛЬЯНС ЗА РЕФОРМИ) ВІТАЛІЯ КЛИЧКА,2,2021
Торгова марка чи комерційне найменування,"Знак для товарів і послуг « Партія УДАР», № 193712",УДАР (УКРАЇНСЬКИЙ ДЕМОКРАТИЧНИЙ АЛЬЯНС ЗА РЕФОРМИ) ВІТАЛІЯ КЛИЧКА,2,2021
Торгова марка чи комерційне найменування,"""Знак для товарів і послуг «UDAR» , № 182045",УДАР (УКРАЇНСЬКИЙ ДЕМОКРАТИЧНИЙ АЛЬЯНС ЗА РЕФОРМИ) ВІТАЛІЯ КЛИЧКА,2,2021
Торгова марка чи комерційне найменування,"Знак для товарів і послуг «УДАР», № 182044",УДАР (УКРАЇНСЬКИЙ ДЕМОКРАТИЧНИЙ АЛЬЯНС ЗА РЕФОРМИ) ВІТАЛІЯ КЛИЧКА,2,2021
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Друкований засіб масової інформації «Всеукраїнська газета «УДАР»,УДАР (УКРАЇНСЬКИЙ ДЕМОКРАТИЧНИЙ АЛЬЯНС ЗА РЕФОРМИ) ВІТАЛІЯ КЛИЧКА,2,2021
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Прапор ,УДАР (УКРАЇНСЬКИЙ ДЕМОКРАТИЧНИЙ АЛЬЯНС ЗА РЕФОРМИ) ВІТАЛІЯ КЛИЧКА,2,2021
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Розпізнавальний знак,УДАР (УКРАЇНСЬКИЙ ДЕМОКРАТИЧНИЙ АЛЬЯНС ЗА РЕФОРМИ) ВІТАЛІЯ КЛИЧКА,2,2021
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Девіз,УДАР (УКРАЇНСЬКИЙ ДЕМОКРАТИЧНИЙ АЛЬЯНС ЗА РЕФОРМИ) ВІТАЛІЯ КЛИЧКА,2,2021
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Комп""ютерна програма ""М.Е.Doc""",УДАР (УКРАЇНСЬКИЙ ДЕМОКРАТИЧНИЙ АЛЬЯНС ЗА РЕФОРМИ) ВІТАЛІЯ КЛИЧКА,2,2021
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Комп""ютерна програма ""ZOOM Video Conferencing Pro""",УДАР (УКРАЇНСЬКИЙ ДЕМОКРАТИЧНИЙ АЛЬЯНС ЗА РЕФОРМИ) ВІТАЛІЯ КЛИЧКА,2,2021
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",udar.party (доменне імя),УДАР (УКРАЇНСЬКИЙ ДЕМОКРАТИЧНИЙ АЛЬЯНС ЗА РЕФОРМИ) ВІТАЛІЯ КЛИЧКА,2,2021
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",udar.party (сайт),УДАР (УКРАЇНСЬКИЙ ДЕМОКРАТИЧНИЙ АЛЬЯНС ЗА РЕФОРМИ) ВІТАЛІЯ КЛИЧКА,2,2021
