Вид нерухомого майна,Місцезнаходження обʼєкта,Загальна площа (кв.м),Реєстраційні дані,Дата набуття речового права,Сума витрат на отримання речового права (грн),Вид речового права,ПІБ (для фіз. осіб)/Назва (для юр. осіб),Ідентифікаційний код (для фіз. осіб)/Код ЄДРПОУ (для юр. осіб),Тип власника,Партія,Дата,Квартал,Рік
Офіс,"Волинська обл., м. Луцьк, вул. Рівненська, буд. 42",61.8,,28.08.2020,0,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-06-30,2,2021
Офіс,"м. Дніпро, Січеславська Набережна, буд. 39, оф. 193",10.0,,01.01.2021,42319,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-06-30,2,2021
Офіс,"Івано-Франківська обл., м. Івано-Франківськ вул. А. Сахарова, буд. 32",173.2,,01.01.2021,2577.77,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-06-30,2,2021
Офіс,"250015, Кропивницький, вул. Велика Перспективна, буд. 3/5, кв. 24",100.0,,01.01.2021,2500000,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-06-30,2,2021
Офіс,"Вінницька обл., м. Вінницька пр. Гагаріна №4",171.8,,01.01.2021,450000,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-06-30,2,2021
Офіс,м. Черкаси вул. Дашковича буд. 34,114.0,,01.12.2020,4200000,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-06-30,2,2021
Офіс,"м. Тернопіль, вул. Вʼячеслава Чорновола буд. 1, адмінкорпус 2",67.7,,01.01.2021,650165.52,суборенда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-06-30,2,2021
Офіс,"Сумська обл., м. Суми, вул. Першотравнева, буд. 29",120.89,,16.03.2020,1586000,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-06-30,2,2021
Офіс,"м. Львів, вул. Лазаренка, буд. 1А кім. 72, 71",64.7,,01.03.2020,905800,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-06-30,2,2021
Офіс,"м. Моршин, вул. І. Франка, буд. 27",20.0,,03.02.2020,200000,Договір позички,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-06-30,2,2021
Офіс,"м. Львів, пр. Шевченка, буд. 7, четвертий поверх, каб. 31",32.0,,01.10.2019,10000,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-06-30,2,2021
Офіс,"м. Львів, вул. Винниченка, буд. 12, третій поверх, каб. 31",108.3,,01.04.2020,1450120,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-06-30,2,2021
Офіс,"м. Чернігів, вул. Кирпоноса 21",54.4,***,12.05.2020,816000,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-06-30,2,2021
Нежитлова будівля,"Харківська обл., м. Богодухів, вул. Міліцейська, б. 2",15.8,,03.01.2017,15210.3,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-06-30,2,2021
Офіс,"м. Харків, Мироносицька 57",193.0,,20.07.2020,3600000,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-06-30,2,2021
Офіс,"Полтавська обл., м. Полтава, вул. Соборності, буд. 50, кв. 35",98.5,,01.07.2020,1800000,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-06-30,2,2021
Офіс,"Полтавська обл., м. Полтава, вул. Соборності, буд. 50, кв. 35",10.0,,01.07.2020,182741.12,Договір позички(користування),,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-06-30,2,2021
Офіс,"Луганська обл., м. Сєвєродонецьк, вул. Богдана Ліщини, буд. 37Б",72.38,,01.07.2019,33568.08,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-06-30,2,2021
Офіс,"Чернівецька обл., м. Чернівці, вул. Сімовича, буд. 21А",128.54,,01.01.2018,1005982.19,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-06-30,2,2021
Нежитлова будівля,м. Запоріжжя пр. Соборний б. 95,96.5,,01.08.2019,2000000,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-06-30,2,2021
Нежитлова будівля,"Дніпропетровська обл., м. Дніпро, вул. Січеславська Набережна, буд. 39, оф. 193",145.3,,01.01.2021,614900,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-06-30,2,2021
Нежитлова будівля,"м. Житомир, вул. І. Сльоти, буд. 32/98",70.0,,01.04.2020,18538.39,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-06-30,2,2021
Офіс,"м. Київ, вул. Лаврська, буд. 16",12.0,,15.06.2020,14427.12,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-06-30,2,2021
Нежитлова будівля,"м. Одеса, вул. Маразліївська, буд. 14А, кв. 5а",110.4,,01.01.2018,4387222,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-06-30,2,2021
Нежитлова будівля,"Херсонська обл., м. Херсон, вул. Перекопська, буд. 39А",185.0,,01.02.2020,3848000,Оренда,,,Фізична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-06-30,2,2021
Офіс,"м. Хмельницький, пров. Пушкіна, буд. 11",40.5,,01.07.2019,10714.32,Суборенда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-06-30,2,2021
Офіс,"Хмельницька обл., Шепетівський р-н, м. Нетішин, просп. Незалежності, буд. 22",35.3,,10.02.2016,138094.3,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-06-30,2,2021
Офіс,"м. Київ, вул. Лаврська, буд. 16 (літ. м. )",425.0,,01.11.2019,22231.75,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-06-30,2,2021
Офіс,"м. Київ, вул. Лаврська, буд. 16 (літ. Н)",470.0,,01.11.2019,542831.2,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-06-30,2,2021
Офіс,"м. Київ бул. Верховної Ради, буд. 7",100.7,,01.06.2021,6633055.64,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-06-30,2,2021
Офіс,"м. Київ, вул. Лаврська 16 (літера м. )",450.0,,01.08.2017,0,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-06-30,2,2021
Офіс,"м. Київ, вул. Лаврська 16 (літера А)",40.0,,01.11.2019,0,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-06-30,2,2021
Офіс,"м. Київ, вул. Лаврська 16 (літера Н)",1674.27,,01.11.2019,0,Оренда,,,Юридична особа,ЄВРОПЕЙСЬКА СОЛІДАРНІСТЬ,2021-06-30,2,2021
