Вид нематеріального активу,Назва нематеріального активу,Місцезнаходження обʼєкта,Дата придбання,Вартість придбання,Наявність обтяжень,Дата відчуження,Вартість відчуження майна,Сума доходу (грн),Балансова вартість на кінець звітного періоду (грн),Партія,Місцева організація,Код ЄДРПОУ осередку,Географічний обʼєкт,Квартал,Рік
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція.MS Windows 10 Home 64-bit Russian 1pk DVD_1,"м. Херсон, вул. Перекопська, буд. 20, оф. 404",2017-11-21,3121,обтяження відсутнє,,,,"1040,36",Опозиційний блок,Херсонська обласна організація,37542218,Херсонська область,1,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція.MS Windows 10 Home 64-bit Russian 1pk DVD_2,"м. Херсон, вул. Перекопська, буд. 20, оф. 404",2017-11-21,3121,обтяження відсутнє,,,,"1040,36",Опозиційний блок,Херсонська обласна організація,37542218,Херсонська область,1,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція.MS Windows 10 Home 64-bit Russian 1pk DVD_3,"м. Херсон, вул. Перекопська, буд. 20, оф. 404",2017-11-21,3121,обтяження відсутнє,,,,"1040,36",Опозиційний блок,Херсонська обласна організація,37542218,Херсонська область,1,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція.MS Windows 10 Home 64-bit Russian 1pk DVD_4,"м. Херсон, вул. Перекопська, буд. 20, оф. 404",2017-11-21,3121,обтяження відсутнє,,,,"1040,36",Опозиційний блок,Херсонська обласна організація,37542218,Херсонська область,1,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція.MS Windows 10 Home 64-bit Russian 1pk DVD_5,"м. Херсон, вул. Перекопська, буд. 20, оф. 404",2017-11-21,3121,обтяження відсутнє,,,,"1040,36",Опозиційний блок,Херсонська обласна організація,37542218,Херсонська область,1,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція.MS Windows 10 Home 64-bit Russian 1pk DVD_6,"м. Херсон, вул. Перекопська, буд. 20, оф. 404",2017-11-21,3121,обтяження відсутнє,,,,"1040,36",Опозиційний блок,Херсонська обласна організація,37542218,Херсонська область,1,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція.MS Offis Home and Business 2016 32/64 Russian DVD P2,"м. Херсон, вул. Перекопська, буд. 20, оф. 404",2017-11-21,5729,обтяження відсутнє,,,,"1909,64",Опозиційний блок,Херсонська обласна організація,37542218,Херсонська область,1,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція.MS Offis Home and Business 2016 32/64 Russian DVD P2_1,"м. Херсон, вул. Перекопська, буд. 20, оф. 404",2017-11-21,5729,обтяження відсутнє,,,,"1909,64",Опозиційний блок,Херсонська обласна організація,37542218,Херсонська область,1,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція.MS Offis Home and Business 2016 32/64 Russian DVD P2_2,"м. Херсон, вул. Перекопська, буд. 20, оф. 404",2017-11-21,5729,обтяження відсутнє,,,,"1909,64",Опозиційний блок,Херсонська обласна організація,37542218,Херсонська область,1,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція.MS Offis Home and Business 2016 32/64 Russian DVD P2_3,"м. Херсон, вул. Перекопська, буд. 20, оф. 404",2017-11-21,5729,обтяження відсутнє,,,,"1909,64",Опозиційний блок,Херсонська обласна організація,37542218,Херсонська область,1,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція.MS Offis Home and Business 2016 32/64 Russian DVD P2_4,"м. Херсон, вул. Перекопська, буд. 20, оф. 404",2017-11-21,5729,обтяження відсутнє,,,,"1909,64",Опозиційний блок,Херсонська обласна організація,37542218,Херсонська область,1,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція.MS Offis Home and Business 2016 32/64 Russian DVD P2_5,"м. Херсон, вул. Перекопська, буд. 20, оф. 404",2017-11-21,5729,обтяження відсутнє,,,,"1909,64",Опозиційний блок,Херсонська обласна організація,37542218,Херсонська область,1,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція.MS Offis Home and Business 2016 32/64 Russian DVD P2_6,"м. Херсон, вул. Перекопська, буд. 20, оф. 404",2017-11-21,5729,обтяження відсутнє,,,,"1909,64",Опозиційний блок,Херсонська обласна організація,37542218,Херсонська область,1,2019
"Авторське право та суміжні з ним права (на літературні та музичні твори, програми для ЕОМ)",Програмна продукція WS Windows 10 home 64-bit russian 1pk DVD,"м. Хмельницький, вул. Північна, буд. 95/1",2017-11-30,3121,обтяження відсутнє,,,,3121,Опозиційний блок,Хмельницька обласна організація,39698166,Хмельницька область,1,2019
"Авторське право та суміжні з ним права (на літературні та музичні твори, програми для ЕОМ)",Програмна продукція WS Windows 10 home 64-bit russian 1pk DVD_1,"м. Хмельницький, вул. Північна, буд. 95/1",2017-11-30,3121,обтяження відсутнє,,,,3121,Опозиційний блок,Хмельницька обласна організація,39698166,Хмельницька область,1,2019
"Авторське право та суміжні з ним права (на літературні та музичні твори, програми для ЕОМ)",Програмна продукція WS OFFICE home end business 2016 32/64 russian DVD H2,"м. Хмельницький, вул. Північна, буд. 95/1",2017-11-30,5729,обтяження відсутнє,,,,5729,Опозиційний блок,Хмельницька обласна організація,39698166,Хмельницька область,1,2019
"Авторське право та суміжні з ним права (на літературні та музичні твори, програми для ЕОМ)",Програмна продукція WS OFFICE home end business 2016 32/64 russian DVD H3,"м. Хмельницький, вул. Північна, буд. 95/1",2017-11-30,5729,обтяження відсутнє,,,,5729,Опозиційний блок,Хмельницька обласна організація,39698166,Хмельницька область,1,2019
"Авторське право та суміжні з ним права (на літературні та музичні твори, програми для ЕОМ)","Програмна продукція ""1С Підприємство 8 Клієнтська ліцензія на 1 робоче місце""","м. Хмельницький, вул. Північна, буд. 95/1",2017-10-25,3300,обтяження відсутнє,,,,3300,Опозиційний блок,Хмельницька обласна організація,39698166,Хмельницька область,1,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція ""1С:Підприємство 8. Клієнтська ліцензія на 1 робоче місце""","м. Черкаси, вул. Пертовського, буд. 163, кв. 99",2017-10-25,3300,обтяження відсутнє,,,,"1237,5",Опозиційний блок,Черкаська обласна організація,39880926,Черкаська область,1,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція. MS Windows 10 Home 64 bit Russian 1pk DVD (4 ліцензії),"м. Черкаси, вул. Пертовського, буд. 163, кв. 99",2017-11-29,12484,обтяження відсутнє,,,,"4681,5",Опозиційний блок,Черкаська обласна організація,39880926,Черкаська область,1,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція. MS Office Home and Business 2016 32/64 Russian DVD P2 (4 ліцензії),"м. Черкаси, вул. Пертовського, буд. 163, кв. 99",2017-11-29,22916,обтяження відсутнє,,,,"8593,5",Опозиційний блок,Черкаська обласна організація,39880926,Черкаська область,1,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція ""1С:Підприємство 8. Клієнтська ліцензія на 1 робоче місце""","м. Чернігів, просп. Перемоги, буд. 139",2017-10-24,3300,обтяження відсутнє,,,,"1237,5",Опозиційний блок,Чернігівська обласна організація,37418136,Чернігівська область,1,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція. MS Windows 10 Home 64 bit Russian 1pk DVD (5 ліцензії),"м. Чернігів, просп. Перемоги, буд. 139",2017-11-29,15605,обтяження відсутнє,,,,"5851,88",Опозиційний блок,Чернігівська обласна організація,37418136,Чернігівська область,1,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція. MS Office Home and Business 2016 32/64 Russian DVD P2 (5 ліцензії),"м. Чернігів, просп. Перемоги, буд. 139",2017-11-29,28645,обтяження відсутнє,,,,"10741,88",Опозиційний блок,Чернігівська обласна організація,37418136,Чернігівська область,1,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмне забезпечення ""1С:Бухгалтерія 8 для України""",,2017-06-07,4680,обтяження відсутнє,,,,3939,Опозиційний блок,Центральний офіс,37120464,Україна,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","ПЗ""1С:Бухгалтерія 8 для України"" додаткове робоче місце",,2017-08-31,2340,обтяження відсутнє,,,,"1969,5",Опозиційний блок,Центральний офіс,37120464,Україна,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","ПЗ""1С:Бухгалтерія 8 для України"" 2 додаткові робочі місця",,2017-12-13,6600,обтяження відсутнє,,,,5775,Опозиційний блок,Центральний офіс,37120464,Україна,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція Microsoft (60 л.),,2017-07-11,"321546,6",обтяження відсутнє,,,,"232127,01",Опозиційний блок,Центральний офіс,37120464,Україна,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція Microsoft,,2017-12-14,41463,обтяження відсутнє,,,,"36280,11",Опозиційний блок,Центральний офіс,37120464,Україна,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція ""1С:Підприємство 8. Клієнтська ліцензія на 1 робоче місце""","м. Чернігів, просп. Перемоги, буд. 139",2017-10-24,3300,обтяження відсутнє,,,,825,Опозиційний блок,Чернігівська обласна організація,37418136,Чернігівська область,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція. MS Windows 10 Home 64 bit Russian 1pk DVD (5 ліцензії),"м. Чернігів, просп. Перемоги, буд. 139",2017-11-29,15605,обтяження відсутнє,,,,"3901,25",Опозиційний блок,Чернігівська обласна організація,37418136,Чернігівська область,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція. MS Office Home and Business 2016 32/64 Russian DVD P2 (5 ліцензії),"м. Чернігів, просп. Перемоги, буд. 139",2017-11-29,28645,обтяження відсутнє,,,,"7161,25",Опозиційний блок,Чернігівська обласна організація,37418136,Чернігівська область,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція ""1С:Підприємство 8. Клієнтська ліцензія на 1 робоче місце""","м. Черкаси, вул. Пертовського, буд. 163, кв. 99",2017-10-25,3300,обтяження відсутнє,,,,825,Опозиційний блок,Черкаська обласна організація,39880926,Черкаська область,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція. MS Windows 10 Home 64 bit Russian 1pk DVD (4 ліцензії),"м. Черкаси, вул. Пертовського, буд. 163, кв. 99",2017-11-29,12484,обтяження відсутнє,,,,3121,Опозиційний блок,Черкаська обласна організація,39880926,Черкаська область,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція. MS Office Home and Business 2016 32/64 Russian DVD P2 (4 ліцензії),"м. Черкаси, вул. Пертовського, буд. 163, кв. 99",2017-11-29,22916,обтяження відсутнє,,,,5729,Опозиційний блок,Черкаська обласна організація,39880926,Черкаська область,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція WS Windows 10 home 64-bit russian 1pk DVD,"м. Хмельницький, вул. Північна, буд. 95/1",2017-11-30,3121,обтяження відсутнє,,,,"1170,375",Опозиційний блок,Хмельницька обласна організація,39698166,Хмельницька область,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція WS Windows 10 home 64-bit russian 1pk DVD_2,"м. Хмельницький, вул. Північна, буд. 95/1",2017-11-30,3121,обтяження відсутнє,,,,"1170,375",Опозиційний блок,Хмельницька обласна організація,39698166,Хмельницька область,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція WS OFFICE home end business 2016 32/64 russian DVD H2,"м. Хмельницький, вул. Північна, буд. 95/1",2017-11-30,5729,обтяження відсутнє,,,,"2148,375",Опозиційний блок,Хмельницька обласна організація,39698166,Хмельницька область,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція WS OFFICE home end business 2016 32/64 russian DVD H3,"м. Хмельницький, вул. Північна, буд. 95/1",2017-11-30,5729,обтяження відсутнє,,,,"2148,375",Опозиційний блок,Хмельницька обласна організація,39698166,Хмельницька область,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція ""1С Підприємство 8 Клієнтська ліцензія на 1 робоче місце""","м. Хмельницький, вул. Північна, буд. 95/1",2017-10-25,3300,обтяження відсутнє,,,,"1237,5",Опозиційний блок,Хмельницька обласна організація,39698166,Хмельницька область,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція ""1С:Підприємство 8.Клієнтська ліцензія на 1 робоче місце""","м. Херсон, вул. Перекопська, буд. 20, оф. 404",2017-10-23,3300,обтяження відсутнє,,,,550,Опозиційний блок,Херсонська обласна організація,37542218,Херсонська область,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція.MS Windows 10 Home 64-bit Russian 1pk DVD_7,"м. Херсон, вул. Перекопська, буд. 20, оф. 404",2017-11-21,3121,обтяження відсутнє,,,,"650,24",Опозиційний блок,Херсонська обласна організація,37542218,Херсонська область,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція.MS Windows 10 Home 64-bit Russian 1pk DVD_8,"м. Херсон, вул. Перекопська, буд. 20, оф. 404",2017-11-21,3121,обтяження відсутнє,,,,"650,24",Опозиційний блок,Херсонська обласна організація,37542218,Херсонська область,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція.MS Windows 10 Home 64-bit Russian 1pk DVD_9,"м. Херсон, вул. Перекопська, буд. 20, оф. 404",2017-11-21,3121,обтяження відсутнє,,,,"650,24",Опозиційний блок,Херсонська обласна організація,37542218,Херсонська область,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція.MS Windows 10 Home 64-bit Russian 1pk DVD_10,"м. Херсон, вул. Перекопська, буд. 20, оф. 404",2017-11-21,3121,обтяження відсутнє,,,,"650,24",Опозиційний блок,Херсонська обласна організація,37542218,Херсонська область,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція.MS Windows 10 Home 64-bit Russian 1pk DVD_11,"м. Херсон, вул. Перекопська, буд. 20, оф. 404",2017-11-21,3121,обтяження відсутнє,,,,"650,24",Опозиційний блок,Херсонська обласна організація,37542218,Херсонська область,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція.MS Windows 10 Home 64-bit Russian 1pk DVD_12,"м. Херсон, вул. Перекопська, буд. 20, оф. 404",2017-11-21,3121,обтяження відсутнє,,,,"650,24",Опозиційний блок,Херсонська обласна організація,37542218,Херсонська область,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція.MS Windows 10 Home 64-bit Russian 1pk DVD_13,"м. Херсон, вул. Перекопська, буд. 20, оф. 404",2017-11-21,3121,обтяження відсутнє,,,,"650,24",Опозиційний блок,Херсонська обласна організація,37542218,Херсонська область,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція.MS Offis Home and Business 2016 32/64 Russian DVD P2_7,"м. Херсон, вул. Перекопська, буд. 20, оф. 404",2017-11-21,5729,обтяження відсутнє,,,,"1193,51",Опозиційний блок,Херсонська обласна організація,37542218,Херсонська область,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція.MS Offis Home and Business 2016 32/64 Russian DVD P2_8,"м. Херсон, вул. Перекопська, буд. 20, оф. 404",2017-11-21,5729,обтяження відсутнє,,,,"1193,51",Опозиційний блок,Херсонська обласна організація,37542218,Херсонська область,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція.MS Offis Home and Business 2016 32/64 Russian DVD P2_9,"м. Херсон, вул. Перекопська, буд. 20, оф. 404",2017-11-21,5729,обтяження відсутнє,,,,"1193,51",Опозиційний блок,Херсонська обласна організація,37542218,Херсонська область,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція.MS Offis Home and Business 2016 32/64 Russian DVD P2_10,"м. Херсон, вул. Перекопська, буд. 20, оф. 404",2017-11-21,5729,обтяження відсутнє,,,,"1193,51",Опозиційний блок,Херсонська обласна організація,37542218,Херсонська область,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція.MS Offis Home and Business 2016 32/64 Russian DVD P2_11,"м. Херсон, вул. Перекопська, буд. 20, оф. 404",2017-11-21,5729,обтяження відсутнє,,,,"1193,51",Опозиційний блок,Херсонська обласна організація,37542218,Херсонська область,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція.MS Offis Home and Business 2016 32/64 Russian DVD P2_12,"м. Херсон, вул. Перекопська, буд. 20, оф. 404",2017-11-21,5729,обтяження відсутнє,,,,"1193,51",Опозиційний блок,Херсонська обласна організація,37542218,Херсонська область,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція.MS Offis Home and Business 2016 32/64 Russian DVD P2_13,"м. Херсон, вул. Перекопська, буд. 20, оф. 404",2017-11-21,5729,обтяження відсутнє,,,,"1193,51",Опозиційний блок,Херсонська обласна організація,37542218,Херсонська область,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція ""1С:Підприємство""","м. Харків, вул. Скрипника, буд. 4",2018-02-22,3300,обтяження відсутнє,,,,"1237,5",Опозиційний блок,Харківська обласна організація,41806019,Харківська область,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція. MS Office Home and Business 2016 32/64 Russian DVD P2 (7 ліцензій),"м. Харків, вул. Скрипника, буд. 4",2018-09-02,46557,обтяження відсутнє,,,,"17458,86",Опозиційний блок,Харківська обласна організація,41806019,Харківська область,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція. MS Windows 10 Pro 32-bit/64-bit Russian USB (7 ліцензій),"м. Харків, вул. Скрипника, буд. 4",2018-09-02,50190,обтяження відсутнє,,,,"18821,25",Опозиційний блок,Харківська обласна організація,41806019,Харківська область,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Операційна система MS Windows 10 Home x 64 Ukrainian (5 ліцензій),"м. Харків, вул. Скрипника, буд. 4",2018-11-15,18795,обтяження відсутнє,,,,"14096,24",Опозиційний блок,Харківська обласна організація,41806019,Харківська область,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Операційна система MS Windows 10 Home x 64 Ukrainian (15 ліцензій),"м. Харків, вул. Скрипника, буд. 4",2018-12-13,56385,обтяження відсутнє,,,,"42288,74",Опозиційний блок,Харківська обласна організація,41806019,Харківська область,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція ""1С Підприємство 8.Клієнтська ліцензія на 1 робоче місце""","м. Тернопіль, вул. Живова, буд. 11, оф. 303",2018-04-07,3300,обтяження відсутнє,,,,"1787,5",Опозиційний блок,Тернопільська обласна організація,42106745,Тернопільська область,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція MS Office Home and Business 2016 32/64 Russian DVD P2 (2 ліцензії),"м. Тернопіль, вул. Живова, буд. 11, оф. 303",2018-07-13,13302,обтяження відсутнє,,,,"7205,25",Опозиційний блок,Тернопільська обласна організація,42106745,Тернопільська область,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція MS Windows 10 Pro 32-bit/64-bit Russian USB (2 ліцензії),"м. Тернопіль, вул. Живова, буд. 11, оф. 303",2018-07-13,14340,обтяження відсутнє,,,,"7767,5",Опозиційний блок,Тернопільська обласна організація,42106745,Тернопільська область,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програма 1:С Підприємство,"м. Суми, просп. Курський, буд. 6/1",2017-10-25,3300,обтяження відсутнє,,,,"1237,5",Опозиційний блок,Сумська обласна організація,39673391,Сумська область,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція,"м. Суми, просп. Курський, буд. 6/1",2017-10-24,15605,обтяження відсутнє,,,,"5851,85",Опозиційний блок,Сумська обласна організація,39673391,Сумська область,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція,"м. Суми, просп. Курський, буд. 6/1",2017-10-24,28645,обтяження відсутнє,,,,"10741,9",Опозиційний блок,Сумська обласна організація,39673391,Сумська область,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція ""1С:Бухгалтерія""","м. Рівне, вул. Соборна, буд. 444А",2017-10-08,1560,обтяження відсутнє,,,,195,Опозиційний блок,Рівненська обласна організація,39661171,Рівненська область,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція ""1С:Підприємство 8""","м. Рівне, вул. Соборна, буд. 444А",2017-10-25,3300,обтяження відсутнє,,,,550,Опозиційний блок,Рівненська обласна організація,39661171,Рівненська область,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція ""MS Windows 10 Home 64-bit Russian 1pk DVD""","м. Рівне, вул. Соборна, буд. 444А",2017-11-29,6242,обтяження відсутнє,,,,"4369,28",Опозиційний блок,Рівненська обласна організація,39661171,Рівненська область,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція ""MS Office Home and Bussines 2016 32/64 Russian DVD P2""","м. Рівне, вул. Соборна, буд. 444А",2017-11-29,11458,обтяження відсутнє,,,,"8020,72",Опозиційний блок,Рівненська обласна організація,39661171,Рівненська область,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція MS Windows 10 Home 64-bit Russian 1pk DVD (5 штук),"м. Полтава, вул. Котляревського, буд. 38/40, оф. 19",2017-11-24,15605,обтяження відсутнє,,,,"13134,24",Опозиційний блок,Полтавська обласна організація,39763762,Полтавська область,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція.MS Offiсe Home and Business 2016 32/64 Russian DVD P2 (5 штук),"м. Полтава, вул. Котляревського, буд. 38/40, оф. 19",2017-11-24,28645,обтяження відсутнє,,,,"24109,51",Опозиційний блок,Полтавська обласна організація,39763762,Полтавська область,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмно продукція ""1С:Підприємство 8.Клієнтська ліцензія на 1 робоче місце""","м. Полтава, вул. Котляревського, буд. 38/40, оф. 19",2017-10-24,3300,обтяження відсутнє,,,,2750,Опозиційний блок,Полтавська обласна організація,39763762,Полтавська область,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція MS Windows 10 Home 64-bit Russian 1pk DVD (7 штук),"м. Одеса, вул. Базарна, буд. 1",2017-11-21,21847,обтяження відсутнє,,,,4557,Опозиційний блок,Одеська обласна організація,39705145,Одеська область,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція.MS Offiсe Home and Business 2016 32/64 Russian DVD P2 (7 штук),"м. Одеса, вул. Базарна, буд. 1",2017-11-21,40103,обтяження відсутнє,,,,"8359,89",Опозиційний блок,Одеська обласна організація,39705145,Одеська область,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмно продукція ""1С:Підприємство 8.Клієнтська ліцензія на 1 робоче місце""","м. Одеса, вул. Базарна, буд. 1",2017-10-25,3300,обтяження відсутнє,,,,2200,Опозиційний блок,Одеська обласна організація,39705145,Одеська область,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція ""1С:Підприємство 8.Клієнтська ліцензія на 1 робоче місце""-","м. Миколаїв, вул. Декабристів, буд. 41/23А",2017-10-25,3300,обтяження відсутнє,,,,1237,Опозиційний блок,Миколаївська обласна організація,39751851,Миколаївська область,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція.MS Windows 10 Home 64-bit Russian 1pk DVD_14,"м. Миколаїв, вул. Декабристів, буд. 41/23А",2017-11-21,21847,обтяження відсутнє,,,,"10013,2",Опозиційний блок,Миколаївська обласна організація,39751851,Миколаївська область,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція.MS Office Home and Business 2016 32/64 Russian DVD P2,"м. Миколаїв, вул. Декабристів, буд. 41/23А",2017-11-21,40103,обтяження відсутнє,,,,"18380,8",Опозиційний блок,Миколаївська обласна організація,39751851,Миколаївська область,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція ""1С:Підприємство 8. Клієнтська","м. Київ, вул. Волоська, буд. 6/14",2017-10-24,3300,обтяження відсутнє,,,,"558,4",Опозиційний блок,Київська міська організація,37311846,Київ,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція MS Office Home and Business 20,"м. Київ, вул. Волоська, буд. 6/14",2017-11-21,40103,обтяження відсутнє,,,,"8354,76",Опозиційний блок,Київська міська організація,37311846,Київ,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція MS Windows 10 Home 64-bit Russ,"м. Київ, вул. Волоська, буд. 6/14",2017-11-21,21847,обтяження відсутнє,,,,"4551,49",Опозиційний блок,Київська міська організація,37311846,Київ,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Прогрмна продукція ""1С:Підприємство""","м. Львів, вул. Зелена, буд. 149А",2017-10-24,3300,обтяження відсутнє,,,,"1237,5",Опозиційний блок,Львівська обласна організація,37613126,Львівська область,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція. MS Wsndows 10 Home 64-bit - 2 ліцензії,"м. Львів, вул. Зелена, буд. 149А",2017-11-29,6242,обтяження відсутнє,,,,"2340,75",Опозиційний блок,Львівська обласна організація,37613126,Львівська область,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Програмна продукція. MS Office Home and Business 2016 32/64 -2 ліцензії,"м. Львів, вул. Зелена, буд. 149А",2017-11-29,11458,обтяження відсутнє,,,,"4296,75",Опозиційний блок,Львівська обласна організація,37613126,Львівська область,2,2019
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція ""1С Підприємство 8.Клієнтська ліцензія на 1 робоче місце""","Луганська обл., м. Лисичанськ, вул. Свердлова, буд. 349",2018-04-11,3300,обтяження відсутнє,,,,2530,Опозиційний блок,Луганська обласна організація,39697428,Луганська область,2,2019
