Вид нематеріального активу,Назва нематеріального активу,Місцезнаходження обʼєкта,Дата придбання,Вартість придбання,Наявність обтяжень,Дата відчуження,Вартість відчуження майна,Сума доходу (грн),Балансова вартість на кінець звітного періоду (грн),Партія,Місцева організація,Код ЄДРПОУ осередку,Географічний обʼєкт,Квартал,Рік
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Партійна газета ""Солідарність. Луганщина""","Україна, 93400, Україна, Луганська область",2015-08-27,408,обтяження відсутнє,,,,408,Блок Петра Порошенка,Луганська обласна організація,39825996,Луганська область,3,2016
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Друкований засіб масової інформації,"м. Львів, вул. Лазаренка, буд. 1А, кв. 72",2015-08-26,408,обтяження відсутнє,,,,408,Блок Петра Порошенка,Львівська обласна організація,39702118,Львівська область,3,2016
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Партіїна газета""Солідарність.Мико лаївщина","Україна, Миколаїв",2015-09-10,408,обтяження відсутнє,,,,408,Блок Петра Порошенка,Миколаївська обласна організація,26029188,Миколаївська область,3,2016
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Партійна газета ""Солідарність. Одещина""","65014, Одеська область, м. Одеса, вул. Канатна, буд.10",2016-02-04,0,обтяження відсутнє,,,,0,Блок Петра Порошенка,Одеська обласна організація,39607381,Одеська область,3,2016
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Газета ""Солідарність. Полтавщина""","36014, м. Полтава, вул. Котляревського, буд. 22Б",2015-08-31,480,обтяження відсутнє,,,,480,Блок Петра Порошенка,Полтавська обласна організація,26090791,Полтавська область,3,2016
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Друкований засіб масової інформації,"м. Рівне, вул. Данила Галицького, буд.19, офіс 106",2015-08-26,204,обтяження відсутнє,,,,204,Блок Петра Порошенка,Рівненська обласна організація,39757256,Рівненська область,3,2016
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Друкований засіб масової інформації ""Партійна газета ""Солідарність. Тернопілля""",,2015-08-25,408,обтяження відсутнє,,,,408,Блок Петра Порошенка,Тернопільська обласна організація,39614425,Тернопільська область,3,2016
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Партійна газета ""Солідарність. Харківщина""","61022, м. Харків, вул. Сумська, каб.220",2015-08-19,408,обтяження відсутнє,,,,408,Блок Петра Порошенка,Харківська обласна організація,39740347,Харківська область,3,2016
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Партійна газета ""Солідарність Херсонщині""","Хероснська обл., м. Херсон, вул. 14. Східна, буд. 3",2015-09-07,408,обтяження відсутнє,,,,408,Блок Петра Порошенка,Херсонська обласна організація,39438699,Херсонська область,3,2016
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Партійна газета ""Солідарність. Хмельниччина""",Україна м. Хмельницький,2015-09-10,408,обтяження відсутнє,,,,408,Блок Петра Порошенка,Хмельницька обласна організація,39545645,Хмельницька область,3,2016
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Друкований засіб масової інформації ""Партійна газета ""Солідарність"" (Свідоцтво серії КВ № 21367-11167Р)","04176, м. Київ, вул. ЕЛЕКТРИКІВ, буд. 29А",2015-06-25,850,обтяження відсутнє,,,,850,Блок Петра Порошенка,Центральний офіс,21715714,Україна,3,2016
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Партійна газета ""Солідарність. Черкащина","Україна, м. Черкаси, вул. Сумгаїтська 8/2",2015-09-10,408,обтяження відсутнє,,,,408,Блок Петра Порошенка,Черкаська обласна організація,39602603,Черкаська область,3,2016
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Друкований засіб масової інформації ""Солідарність. Буковина""","Україна, м. Чернівці вул. Комарова 13-А",2015-08-31,408,обтяження відсутнє,,,,408,Блок Петра Порошенка,Чернівецька обласна організація,39692702,Чернівецька область,3,2016
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Партійна газета ""Солідарність. Чернігівщина""","м. Чернігів, вул. Магістратська 4 кв. 20",2015-08-20,408,обтяження відсутнє,,,,408,Блок Петра Порошенка,Чернігівська обласна організація,39742680,Чернігівська область,3,2016
"Комерційні позначення (товарні знаки, торгові марки)",Знак для товарів і послуг № 201095,"04176, м. Київ, вул. ЕЛЕКТРИКІВ, буд. 29А",2015-06-25,5835,обтяження відсутнє,,,,5835,Блок Петра Порошенка,Центральний офіс,21715714,Україна,3,2016
"Комерційні позначення (товарні знаки, торгові марки)",Знак для товарів і послуг № 201096,"04176, м. Київ, вул. ЕЛЕКТРИКІВ, буд. 29А",2015-06-25,40335,обтяження відсутнє,,,,40335,Блок Петра Порошенка,Центральний офіс,21715714,Україна,3,2016
"Авторське право та суміжні з ним права (на літературні та музичні твори, програми для ЕОМ)",1-С Підприємство 8 (додаткове побоие місце),"04080, м. Київ, вул. Турівська, буд. 15",2013-10-11,1440,обтяження відсутнє,,,,600,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,3,2016
"Авторське право та суміжні з ним права (на літературні та музичні твори, програми для ЕОМ)",1-С Підприємство 8,"04080, м. Київ, вул. Турівська, буд. 15",2013-02-01,5760,обтяження відсутнє,,,,1632,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,3,2016
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Друковані засоби масової інформації газета ""Павлоградські обрії""",,2008-06-10,,обтяження відсутнє,,,,,"Всеукраїнське об'єднання ""Батьківщина""",Дніпропетровська обласна організація,25788756,Дніпропетровська область,3,2016
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Друковані засоби массової інформації газета""Хочу в прорыв""",,2008-06-23,,обтяження відсутнє,,,,,"Всеукраїнське об'єднання ""Батьківщина""",Дніпропетровська обласна організація,25788756,Дніпропетровська область,3,2016
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Друковані засоби массової інформації газета ""14 днів""",,2009-01-23,,обтяження відсутнє,,,,,"Всеукраїнське об'єднання ""Батьківщина""",Дніпропетровська обласна організація,25788756,Дніпропетровська область,3,2016
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Газета ""Батьківщина"" Свідоцтво серія ДП № 925",м. Дніпропетровськ,2002-03-05,,обтяження відсутнє,,,,,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,3,2016
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Права на видавництво газети ""НАРОДНИЙ ФРОНТ""",Україна,2014-09-15,,обтяження відсутнє,,,,4000,Народний фронт,Центральний офіс,39181335,Україна,3,2016
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Девіз Політичної партії ""Народний Фронт""",Україна,2014-11-17,,обтяження відсутнє,,,,4083,Народний фронт,Центральний офіс,39181335,Україна,3,2016
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Емблема Політичної партії ""Народний Фронт""",Україна,2014-11-17,,обтяження відсутнє,,,,4083,Народний фронт,Центральний офіс,39181335,Україна,3,2016
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Прапор Політичної партії ""Народний Фронт""",Україна,2014-11-17,,обтяження відсутнє,,,,4083,Народний фронт,Центральний офіс,39181335,Україна,3,2016
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Розпізнавальний знак Партії; Девіз Партії,"Україна, м. Львів, вул. Сахарова, 42",2015-03-26,,обтяження відсутнє,,,,100000,"Об’єднання ""Самопоміч""",Центральний офіс,38558365,Україна,3,2016
