"Вид нематеріального активу","Назва нематеріального активу","Місцезнаходження обʼєкта","Дата придбання","Вартість придбання","Наявність обтяжень","Дата відчуження","Вартість відчуження майна","Сума доходу (грн)","Балансова вартість на кінець звітного періоду (грн)","Партія","Місцева організація","Код ЄДРПОУ осередку","Географічний обʼєкт","Квартал","Рік"
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція.MS Windows 10 Home 64-bit Russian 1pk DVD_5","Херсонська область, Херсон, вулиця Перекопська, 20, 404","2017-11-21",3121,"обтяження відсутнє",,,,0,"Опозиційний блок","Херсонська обласна організація",37542218,"Херсонська область",1,2020
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція.MS Windows 10 Home 64-bit Russian 1pk DVD_6","Херсонська область, Херсон, вулиця Перекопська, 20, 404","2017-11-21",3121,"обтяження відсутнє",,,,0,"Опозиційний блок","Херсонська обласна організація",37542218,"Херсонська область",1,2020
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція.MS Offis Home and Business 2016 32/64 Russian DVD P2","Херсонська область, Херсон, вулиця Перекопська, 20, 404","2017-11-21",5729,"обтяження відсутнє",,,,0,"Опозиційний блок","Херсонська обласна організація",37542218,"Херсонська область",1,2020
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція.MS Offis Home and Business 2016 32/64 Russian DVD P2_1","Херсонська область, Херсон, вулиця Перекопська, 20, 404","2017-11-21",5729,"обтяження відсутнє",,,,0,"Опозиційний блок","Херсонська обласна організація",37542218,"Херсонська область",1,2020
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція.MS Offis Home and Business 2016 32/64 Russian DVD P2_2","Херсонська область, Херсон, вулиця Перекопська, 20, 404","2017-11-21",5729,"обтяження відсутнє",,,,0,"Опозиційний блок","Херсонська обласна організація",37542218,"Херсонська область",1,2020
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція.MS Offis Home and Business 2016 32/64 Russian DVD P2_3","Херсонська область, Херсон, вулиця Перекопська, 20, 404","2017-11-21",5729,"обтяження відсутнє",,,,0,"Опозиційний блок","Херсонська обласна організація",37542218,"Херсонська область",1,2020
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція.MS Offis Home and Business 2016 32/64 Russian DVD P2_4","Херсонська область, Херсон, вулиця Перекопська, 20, 404","2017-11-21",5729,"обтяження відсутнє",,,,0,"Опозиційний блок","Херсонська обласна організація",37542218,"Херсонська область",1,2020
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція.MS Offis Home and Business 2016 32/64 Russian DVD P2_5","Херсонська область, Херсон, вулиця Перекопська, 20, 404","2017-11-21",5729,"обтяження відсутнє",,,,0,"Опозиційний блок","Херсонська обласна організація",37542218,"Херсонська область",1,2020
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція.MS Offis Home and Business 2016 32/64 Russian DVD P2_6","Херсонська область, Херсон, вулиця Перекопська, 20, 404","2017-11-21",5729,"обтяження відсутнє",,,,0,"Опозиційний блок","Херсонська обласна організація",37542218,"Херсонська область",1,2020
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція WS Windows 10 home 64-bit russian 1pk DVD","Хмельницька область, Хмельницький, вулиця Соборна, 12, 35","2017-11-30",3121,"обтяження відсутнє",,,,0,"Опозиційний блок","Хмельницька обласна організація",39698166,"Хмельницька область",1,2020
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція WS Windows 10 home 64-bit russian 1pk DVD_1","Хмельницька область, Хмельницький, вулиця Соборна, 12, 35","2017-11-30",3121,"обтяження відсутнє",,,,0,"Опозиційний блок","Хмельницька обласна організація",39698166,"Хмельницька область",1,2020
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція WS OFFICE home end business 2016 32/64 russian DVD H2","Хмельницька область, Хмельницький, вулиця Соборна, 12, 35","2017-11-30",5729,"обтяження відсутнє",,,,0,"Опозиційний блок","Хмельницька обласна організація",39698166,"Хмельницька область",1,2020
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція WS OFFICE home end business 2016 32/64 russian DVD H3","Хмельницька область, Хмельницький, вулиця Соборна, 12, 35","2017-11-30",5729,"обтяження відсутнє",,,,0,"Опозиційний блок","Хмельницька обласна організація",39698166,"Хмельницька область",1,2020
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція ""1С Підприємство 8 Клієнтська ліцензія на 1 робоче місце""","Хмельницька область, Хмельницький, вулиця Соборна, 12, 35","2017-10-25",3300,"обтяження відсутнє",,,,0,"Опозиційний блок","Хмельницька обласна організація",39698166,"Хмельницька область",1,2020
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція ""1С:Підприємство 8. Клієнтська ліцензія на 1 робоче місце""","Черкаська область, Черкаси, вулиця Добровольського, 1","2017-10-25",3300,"обтяження відсутнє","2020-02-17",,,,"Опозиційний блок","Черкаська обласна організація",39880926,"Черкаська область",1,2020
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція. MS Windows 10 Home 64 bit Russian 1pk DVD (4 ліцензії)","Черкаська область, Черкаси, вулиця Добровольського, 1","2017-11-29",12484,"обтяження відсутнє","2020-02-17",,,,"Опозиційний блок","Черкаська обласна організація",39880926,"Черкаська область",1,2020
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція. MS Office Home and Business 2016 32/64 Russian DVD P2 (4 ліцензії)","Черкаська область, Черкаси, вулиця Добровольського, 1","2017-11-29",22916,"обтяження відсутнє","2020-02-17",,,,"Опозиційний блок","Черкаська обласна організація",39880926,"Черкаська область",1,2020
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція ""1С:Підприємство 8. Клієнтська","Київ, вулиця Старонаводницька, 29","2017-10-24",3300,"обтяження відсутнє",,,,0,"Опозиційний блок","Київська міська організація",37311846,"Київ",1,2020
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція MS Office Home and Business 20","Київ, вулиця Старонаводницька, 29","2017-11-21",40103,"обтяження відсутнє",,,,0,"Опозиційний блок","Київська міська організація",37311846,"Київ",1,2020
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція MS Windows 10 Home 64-bit Russ","Київ, вулиця Старонаводницька, 29","2017-11-21",21847,"обтяження відсутнє",,,,0,"Опозиційний блок","Київська міська організація",37311846,"Київ",1,2020
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція ""1С:Підприємство 8. Клієнтська ліцензія на 1 робоче місце""","Чернігівська область, Чернігів, проспект Перемоги, 139","2017-10-24",3300,"обтяження відсутнє","2020-02-04",,,,"Опозиційний блок","Чернігівська обласна організація",37418136,"Чернігівська область",1,2020
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція. MS Windows 10 Home 64 bit Russian 1pk DVD (5 ліцензії)","Чернігівська область, Чернігів, проспект Перемоги, 139","2017-11-29",15605,"обтяження відсутнє","2020-02-04",,,,"Опозиційний блок","Чернігівська обласна організація",37418136,"Чернігівська область",1,2020
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція. MS Office Home and Business 2016 32/64 Russian DVD P2 (5 ліцензії)","Чернігівська область, Чернігів, проспект Перемоги, 139","2017-11-29",28645,"обтяження відсутнє","2020-02-04",,,,"Опозиційний блок","Чернігівська обласна організація",37418136,"Чернігівська область",1,2020
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмне забезпечення ""1С:Бухгалтерія 8 для України""",,"2017-07-06",4680,"обтяження відсутнє",,,,3354,"Опозиційний блок","Центральний офіс",37120464,"Україна",1,2020
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","ПЗ ""1С:Бухгалтерія 8 для України"" додаткове робоче місце",,"2017-08-31",2340,"обтяження відсутнє",,,,1677,"Опозиційний блок","Центральний офіс",37120464,"Україна",1,2020
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","ПЗ ""1С:Бухгалтерія 8 для України"" 2 додаткові робочі місця",,"2017-12-13",6600,"обтяження відсутнє",,,,4950,"Опозиційний блок","Центральний офіс",37120464,"Україна",1,2020
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція Microsoft (60 л.)",,"2017-11-07","321546,6","обтяження відсутнє",,,,"160773,3","Опозиційний блок","Центральний офіс",37120464,"Україна",1,2020
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція Microsoft ",,"2017-12-14",41463,"обтяження відсутнє",,,,"10365,66","Опозиційний блок","Центральний офіс",37120464,"Україна",1,2020
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмне забезпечення ""1С:Бухгалтерія 8 для України""",,"2017-07-06",4680,"обтяження відсутнє",,,,"3237,0","Опозиційний блок","Центральний офіс",37120464,"Україна",3,2020
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","ПЗ""1С:Бухгалтерія 8 для України"" додаткове робоче місце",,"2017-08-31",2340,"обтяження відсутнє",,,,"1618,5","Опозиційний блок","Центральний офіс",37120464,"Україна",3,2020
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","ПЗ""1С:Бухгалтерія 8 для України"" 2 додаткові робочі місця",,"2017-12-13",6600,"обтяження відсутнє",,,,"4785,0","Опозиційний блок","Центральний офіс",37120464,"Україна",3,2020
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція Microsoft (60 л.)",,"2017-11-07","321546,6","обтяження відсутнє",,,,"144695,97","Опозиційний блок","Центральний офіс",37120464,"Україна",3,2020
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція Microsoft",,"2017-12-14",41463,"обтяження відсутнє",,,,"5182,77","Опозиційний блок","Центральний офіс",37120464,"Україна",3,2020
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція ""1С:Підприємство""8 кл.ліц.на 1 р/м","м. Вінниця, вул. Магістратська, буд. 43.","2017-10-25",3300,"обтяження відсутнє",,,,"0,0","Опозиційний блок","Вінницька обласна організація",37618150,"Вінницька область",3,2020
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція MS Windows 10 Home 64-bit 1pk DVD","м. Вінниця, вул. Магістратська, буд. 43.","2017-11-30","12484,00","обтяження відсутнє",,,,"0,0","Опозиційний блок","Вінницька обласна організація",37618150,"Вінницька область",3,2020
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція MS Ofice Home&Business 2016 64-bit 2pk DVD","м. Вінниця, вул. Магістратська, буд. 43.","2017-11-30","22916,00","обтяження відсутнє",,,,"0,0","Опозиційний блок","Вінницька обласна організація",37618150,"Вінницька область",3,2020
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція.MS Office Home and Business 2016 32/64 Russian DVD P2 (2 ліцензії)","Волинська обл., м. Луцьк, м-н Привокзальний, буд. 1, кім. 3","2018-06-19",13302,"обтяження відсутнє","2020-07-20",,,"0,0","Опозиційний блок","Волинська обласна організація",39707509,"Волинська область",3,2020
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція.MS Windows 10 Pro 32-bit/64-bit Russian USB (2 ліцензії)","Волинська обл., м. Луцьк, м-н Привокзальний, буд. 1, кім. 3","2018-06-19",14340,"обтяження відсутнє","2020-07-20",,,"0,0","Опозиційний блок","Волинська обласна організація",39707509,"Волинська область",3,2020
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція ""1С:Підприємство 8.Клієнтська ліцензія на 1 робоче місце""","Волинська обл., м. Луцьк, м-н Привокзальний, буд. 1, кім. 3","2018-03-07",3300,"обтяження відсутнє","2020-08-06",,,"0,0","Опозиційний блок","Волинська обласна організація",39707509,"Волинська область",3,2020
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція.MS Windows 10 Home 64-bit Russian 1pk DVD (KW9-00132) (2 ліцензії)","Волинська обл., м. Луцьк, м-н Привокзальний, буд. 1, кім. 3","2018-10-11",7496,"обтяження відсутнє",,,,"312,33","Опозиційний блок","Волинська обласна організація",39707509,"Волинська область",3,2020
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція.MS Office Home and Business 2016 32/64 Russian DVD P2 (2 ліцензії)","Волинська обл., м. Луцьк, м-н Привокзальний, буд. 1, кім. 3","2018-10-11",13994,"обтяження відсутнє",,,,"583,08","Опозиційний блок","Волинська обласна організація",39707509,"Волинська область",3,2020
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","програмна продукція MS Windows 10 Home 64-bit Russian 1pk DVD","м. Запоріжжя, бул. Шевченка, буд. 23","2017-11-21",21847,"обтяження відсутнє",,,,"9466,92","Опозиційний блок","Запорізька обласна організація",37526809,"Запорізька область",3,2020
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","програмна продукція MS Office Home and Business 2016 32/16 Russian DVD P2","м. Запоріжжя, бул. Шевченка, буд. 23","2017-11-21",40103,"обтяження відсутнє",,,,"17378,08","Опозиційний блок","Запорізька обласна організація",37526809,"Запорізька область",3,2020
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","програмна продукція ""1С:Підприємство 8.Клієнтська ліцензія на 1 робоче місце""","м. Запоріжжя, бул. Шевченка, буд. 23","2017-10-24",3300,"обтяження відсутнє",,,,"1375,0","Опозиційний блок","Запорізька обласна організація",37526809,"Запорізька область",3,2020
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція ""1С:Бухгалтерія""","м. Івано-Франківськ, вул. Макогона, буд. 31А, оф. 7","2017-10-25",3300,"обтяження відсутнє",,,,"0,0","Опозиційний блок","Івано-Франківська обласна організація",39711819,"Івано-Франківська область",3,2020
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція MS Windows","м. Івано-Франківськ, вул. Макогона, буд. 31А, оф. 7","2017-11-29",6242,"обтяження відсутнє",,,,"0,0","Опозиційний блок","Івано-Франківська обласна організація",39711819,"Івано-Франківська область",3,2020
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція MS Office","м. Івано-Франківськ, вул. Макогона, буд. 31А, оф. 7","2017-11-29",11458,"обтяження відсутнє",,,,"0,0","Опозиційний блок","Івано-Франківська обласна організація",39711819,"Івано-Франківська область",3,2020
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмне забезпечення ""1С:Бухгалтерія 8 для України""","Київська обл., Макарівський р-н, смт Макарів, вул. ШЛЯХЕТСЬКА, буд. 5, оф. 10","2017-10-25",3300,"обтяження відсутнє",,,,"0,0","Опозиційний блок","Київська обласна організація",39756467,"Київська область",3,2020
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмне забезпечення MS Office Home and Business 2016 32/64 Russian DVD P2","Київська обл., Макарівський р-н, смт Макарів, вул. ШЛЯХЕТСЬКА, буд. 5, оф. 10","2018-03-30",6651,"обтяження відсутнє",,,,"0,0","Опозиційний блок","Київська обласна організація",39756467,"Київська область",3,2020
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмне забезпечення MS Office Home and Business 2016 32/64 Russian DVD P2","Київська обл., Макарівський р-н, смт Макарів, вул. ШЛЯХЕТСЬКА, буд. 5, оф. 10","2018-03-30",6651,"обтяження відсутнє",,,,"0,0","Опозиційний блок","Київська обласна організація",39756467,"Київська область",3,2020
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмне забезпечення MS Office Home and Business 2016 32/64 Russian DVD P2","Київська обл., Макарівський р-н, смт Макарів, вул. ШЛЯХЕТСЬКА, буд. 5, оф. 10","2018-03-30",6651,"обтяження відсутнє",,,,"0,0","Опозиційний блок","Київська обласна організація",39756467,"Київська область",3,2020
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмне забезпечення MS Office Home and Business 2016 32/64 Russian DVD P2","Київська обл., Макарівський р-н, смт Макарів, вул. ШЛЯХЕТСЬКА, буд. 5, оф. 10","2018-03-30",6651,"обтяження відсутнє",,,,"0,0","Опозиційний блок","Київська обласна організація",39756467,"Київська область",3,2020
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмне забезпечення MS Windows 10 Pro 32-bit/64-bit Russian USB","Київська обл., Макарівський р-н, смт Макарів, вул. ШЛЯХЕТСЬКА, буд. 5, оф. 10","2018-03-30",7170,"обтяження відсутнє",,,,"0,0","Опозиційний блок","Київська обласна організація",39756467,"Київська область",3,2020
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмне забезпечення MS Windows 10 Pro 32-bit/64-bit Russian USB","Київська обл., Макарівський р-н, смт Макарів, вул. ШЛЯХЕТСЬКА, буд. 5, оф. 10","2018-03-30",7170,"обтяження відсутнє",,,,"0,0","Опозиційний блок","Київська обласна організація",39756467,"Київська область",3,2020
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмне забезпечення MS Windows 10 Pro 32-bit/64-bit Russian USB","Київська обл., Макарівський р-н, смт Макарів, вул. ШЛЯХЕТСЬКА, буд. 5, оф. 10","2018-03-30",7170,"обтяження відсутнє",,,,"0,0","Опозиційний блок","Київська обласна організація",39756467,"Київська область",3,2020
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмне забезпечення MS Windows 10 Pro 32-bit/64-bit Russian USB","Київська обл., Макарівський р-н, смт Макарів, вул. ШЛЯХЕТСЬКА, буд. 5, оф. 10","2018-03-30",7170,"обтяження відсутнє",,,,"0,0","Опозиційний блок","Київська обласна організація",39756467,"Київська область",3,2020
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція MS Windows 10 Home 64-bit Russian 1pk DVD (5 штук)","м. Кропивницький, вул. Ельворті, буд. 7, оф. 511","2017-11-21",20225,"обтяження відсутнє",,,,"1123,46","Опозиційний блок","Кіровоградська обласна організація",39662568,"Кіровоградська область",3,2020
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція.MS Offiсe Home and Business 2016 32/64 Russian DVD P2 (5 штук)","м. Кропивницький, вул. Ельворті, буд. 7, оф. 511","2017-11-21",28645,"обтяження відсутнє",,,,"1591,54","Опозиційний блок","Кіровоградська обласна організація",39662568,"Кіровоградська область",3,2020
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція ""1С:Підприємство 8.Клієнтська ліцензія на 1 робоче місце""","м. Кропивницький, вул. Ельворті, буд. 7, оф. 511","2017-10-24",3300,"обтяження відсутнє",,,,"91,55","Опозиційний блок","Кіровоградська обласна організація",39662568,"Кіровоградська область",3,2020
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція.MS Offiсe Home and Business 2016 32/64 Russian DVD P2","м. Кропивницький, вул. Ельворті, буд. 7, оф. 511","2018-12-19",6651,"обтяження відсутнє",,,,"2586,5","Опозиційний блок","Кіровоградська обласна організація",39662568,"Кіровоградська область",3,2020
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція MS Windows 10 Pro32-bit/64-bit Russian USB","м. Кропивницький, вул. Ельворті, буд. 7, оф. 511","2018-12-19",7170,"обтяження відсутнє",,,,"2788,26","Опозиційний блок","Кіровоградська обласна організація",39662568,"Кіровоградська область",3,2020
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Прогрмна продукція ""1С:Підприємство""",,"2017-10-24",3300,"обтяження відсутнє","2020-07-08",,,,"Опозиційний блок","Львівська обласна організація",37613126,"Львівська область",3,2020
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція. MS Wsndows 10 Home 64-bit - 2 ліцензії",,"2017-11-29",6242,"обтяження відсутнє","2020-07-08",,,,"Опозиційний блок","Львівська обласна організація",37613126,"Львівська область",3,2020
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція. MS Office Home and Business 2016 32/64 -2 ліцензії",,"2017-11-29",11458,"обтяження відсутнє","2020-07-08",,,,"Опозиційний блок","Львівська обласна організація",37613126,"Львівська область",3,2020
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція ""1С:Підприємство 8.Клієнтська ліцензія на 1 робоче місце""-","Миколаївська обл., м. Миколаїв, вул. Декабристів буд. 41/23, корп. А","2017-10-25",3300,"обтяження відсутнє",,,,"0,0","Опозиційний блок","Миколаївська обласна організація",39751851,"Миколаївська область",3,2020
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція.MS Windows 10 Home 64-bit Russian 1pk DVD","Миколаївська обл., м. Миколаїв, вул. Декабристів буд. 41/23, корп. А","2017-11-21",21847,"обтяження відсутнє",,,,"0,0","Опозиційний блок","Миколаївська обласна організація",39751851,"Миколаївська область",3,2020
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція.MS Office Home and Business 2016 32/64 Russian DVD P2","Миколаївська обл., м. Миколаїв, вул. Декабристів буд. 41/23, корп. А","2017-11-21",40103,"обтяження відсутнє",,,,"0,0","Опозиційний блок","Миколаївська обласна організація",39751851,"Миколаївська область",3,2020
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція MS Windows 10 Home 64-bit Russian 1pk DVD (7 штук)","м. Одеса, вул. Базарна 1","2017-11-21",21847,"обтяження відсутнє",,,,"0,0","Опозиційний блок","Одеська обласна організація",39705145,"Одеська область",3,2020
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція.MS Offiсe Home and Business 2016 32/64 Russian DVD P2 (7 штук)","м. Одеса, вул. Базарна 1","2017-11-21",40103,"обтяження відсутнє",,,,"0,0","Опозиційний блок","Одеська обласна організація",39705145,"Одеська область",3,2020
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція ""1С:Підприємство 8.Клієнтська ліцензія на 1 робоче місце""","м. Одеса, вул. Базарна 1","2017-10-25",3300,"обтяження відсутнє",,,,"1375,0","Опозиційний блок","Одеська обласна організація",39705145,"Одеська область",3,2020
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція MS Windows 10 Home 64-bit Russian 1pk DVD (5 штук)","м. Полтава, вул. Соборності, буд. 19, оф. 1, оф. 16","2017-11-24",15605,"обтяження відсутнє",,,,"0,0","Опозиційний блок","Полтавська обласна організація",39763762,"Полтавська область",3,2020
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція.MS Offiсe Home and Business 2016 32/64 Russian DVD P2 (5 штук)","м. Полтава, вул. Соборності, буд. 19, оф. 1, оф. 16","2017-11-24",28645,"обтяження відсутнє",,,,"0,0","Опозиційний блок","Полтавська обласна організація",39763762,"Полтавська область",3,2020
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція ""1С:Підприємство 8.Клієнтська ліцензія на 1 робоче місце""","м. Полтава, вул. Соборності, буд. 19, оф. 1, оф. 16","2017-10-24",3300,"обтяження відсутнє",,,,"0,0","Опозиційний блок","Полтавська обласна організація",39763762,"Полтавська область",3,2020
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція ""1С:Бухгалтерія""","Рівненська обл., м. Рівне, вул. СОБОРНА, буд. 444А","2017-10-08",1560,"обтяження відсутнє",,,,"0,0","Опозиційний блок","Рівненська обласна організація",39661171,"Рівненська область",3,2020
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція ""1С:Підприємство 8""","Рівненська обл., м. Рівне, вул. СОБОРНА, буд. 444А","2017-10-25",3300,"обтяження відсутнє",,,,"0,0","Опозиційний блок","Рівненська обласна організація",39661171,"Рівненська область",3,2020
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція ""MS Windows 10 Home 64-bit Russian 1pk DVD""","Рівненська обл., м. Рівне, вул. СОБОРНА, буд. 444А","2017-11-29",6242,"обтяження відсутнє",,,,"2546,68","Опозиційний блок","Рівненська обласна організація",39661171,"Рівненська область",3,2020
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція ""MS Office Home and Bussines 2016 32/64 Russian DVD P2""","Рівненська обл., м. Рівне, вул. СОБОРНА, буд. 444А","2017-11-29",11458,"обтяження відсутнє",,,,"4377,02","Опозиційний блок","Рівненська обласна організація",39661171,"Рівненська область",3,2020
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція ""1С Підприємство 8.Клієнтська ліцензія на 1 робоче місце""","м. Тернопіль, вул. Живова, буд. 11, оф. № 303","2018-07-04",3300,"обтяження відсутнє",,,,"0,0","Опозиційний блок","Тернопільська обласна організація",42106745,"Тернопільська область",3,2020
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція MS Office Home and Business 2016 32/64 Russian DVD P2 (2 ліцензії)","м. Тернопіль, вул. Живова, буд. 11, оф. № 303","2018-07-13",13302,"обтяження відсутнє",,,,"0,0","Опозиційний блок","Тернопільська обласна організація",42106745,"Тернопільська область",3,2020
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція MS Windows 10 Pro 32-bit/64-bit Russian USB (2 ліцензії)","м. Тернопіль, вул. Живова, буд. 11, оф. № 303","2018-07-13",14340,"обтяження відсутнє",,,,"0,0","Опозиційний блок","Тернопільська обласна організація",42106745,"Тернопільська область",3,2020
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Операційна система MS Windows 10 Home x 64 Ukrainian (5 ліцензій)",,"2018-11-15",18795,"обтяження відсутнє",,,,"2349,35","Опозиційний блок","Харківська обласна організація",41806019,"Харківська область",3,2020
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Операційна система MS Windows 10 Home x 64 Ukrainian (15 ліцензій)",,"2018-12-13",56385,"обтяження відсутнє",,,,"7048,1","Опозиційний блок","Харківська обласна організація",41806019,"Харківська область",3,2020
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція ""1С:Підприємство 8.Клієнтська ліцензія на 1 робоче місце""","м. Херсон, вул. Перекопська, буд. 20 оф. 404","2017-10-23",3300,"обтяження відсутнє",,,,"0,0","Опозиційний блок","Херсонська обласна організація",37542218,"Херсонська область",3,2020
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Програмна продукція.MS Windows 10 Home 64-bit Russian 1pk DVD","м. Херсон, вул. Перекопська, буд. 20 оф. 404","2017-11-21",3121,"обтяження відсутнє",,,,"0,0","Опозиційний блок","Херсонська обласна організація",37542218,"Херсонська область",3,2020
