Вид нерухомого майна,Місцезнаходження обʼєкта,Загальна площа (кв.м),Реєстраційні дані,Дата набуття речового права,Сума витрат на отримання речового права (грн),Вид речового права,ПІБ (для фіз. осіб)/Назва (для юр. осіб),Ідентифікаційний код (для фіз. осіб)/Код ЄДРПОУ (для юр. осіб),Тип власника,Партія,Дата,Квартал,Рік
Нежитлова будівля,"Рівненська обл., м. Дубно, вул. Данила Галицького, буд. 26, поверх 1",45.5,,01.11.2021,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"м. Львів, вул. Чайковського П., буд. 20",57.8,,01.12.2020,0,Оренда,,,Юридична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"Львівська обл., Золочівський р-н, м. Буськ, майдан Незалежності, буд. 9",24.5,,01.07.2021,0,Оренда,,,Юридична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"Львівська обл., м. Дрогобич, вул. Трускавецька, буд. 38",36.6,,01.07.2021,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"Львівська обл., Яворівський р-н, м. Яворів, вул. А. Шептицького, буд. 1/3",40.2,,01.07.2021,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"Львівська обл., Стрийський р-н, м. Стрий, вул. Бандери С., буд. 16, нежитлове приміщення 3",36.7,,01.11.2021,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"Львівська обл., Самбірський р-н, м. Самбір, вул. Лемківська, буд. 1 а, нежитлові приміщення 4",49.4,,01.11.2021,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"Дніпропетровська обл., м. Дніпро, вул. Європейська, буд. 20А",14.5,,22.07.2020,0,Оренда,,,Юридична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"Дніпропетровська обл., Камʼянський р-н, м. Камʼянське, просп. Свободи, буд. 15, нежитлове приміщення Кімната А на першому поверсі",38.2,,23.06.2021,0,Оренда,,,Юридична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"Дніпропетровська обл., Синельниковський р-н, м. Синельникове, вул. Затишна, буд. 18, нежитлове приміщення на першому поверсі",29.52,,01.07.2021,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"Дніпропетровська обл., Павлоградський р-н, м. Павлоград, вул. Горького, буд. 130, нежитлові приміщення № 3 , № 4 на першому поверсі",54.1,,01.07.2021,0,Оренда,,,Юридична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"Дніпропетровська обл., Новомосковський р., м. Новомосковськ, вул. 195-ї Стрілецької дивізії (нова назва вул. 195-ї стрілкової дивізії), будівля № 2, нежитлове приміщення на 1(першому) поверсі",70.0,,01.07.2021,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"Дніпропетровська обл., Нікопольський р-н, м. Нікополь, просп. Трубників, буд. 9, нежитлове приміщення 006 на 2-му поверсі",34.8,,01.07.2021,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"Луганська обл., м. Сєвєродонецьк, просп. Гвардійський, буд. 47/22",46.8,,17.02.2021,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"Луганська обл., Новоайдарський р-н, смт Новоайдар, вул. Незалежності, буд. 1",53.5,,21.07.2021,0,Оренда,,,Юридична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"Луганська обл., Сватівський р-н, м. Сватове, вул. Леніна (вул. Державна; вул. Каштанова), буд. 60, частина приміщення на другому поверсі ""Торгівельно-офісного центру""",45.8,,06.08.2021,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"Луганська обл., Старобільський р-н, м. Старобільськ, вул. Монастирська, буд. 28, приміщ. 1",51.5,,01.12.2021,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"м. Одеса, пров. Маяковського, буд. № 9, нежитлове 10, на першому поверсі",89.5,,09.09.2021,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"Одеська обл., Ізмаїльський р-н, м. Ізмаїл, просп. Суворова, буд. №33-Б, нежитлове приміщення будинку літера ""А"" на першому поверсі.",74.4,,16.09.2021,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"Одеська обл., Подільський р-н, м. Подільськ, вул. Сільськогосподарська, буд. 2А, нежитлове приміщення №102, №103",72.8,,08.10.2021,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"Одеська обл., Березівський р-н, м. Березівка, вул. Ворошилова, буд. 4, нежитлове приміщення на другому поверсі.",37.6,,07.12.2021,0,Оренда,,,Юридична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлова будівля,"м. Одеса, вул. Дворянська, буд. 8, нежитлове приміщення на першому поверсі.",153.5,,20.12.2021,0,Оренда,,,Фізична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлові приміщення,"м. Київ, Паркова Дорога, буд. № 16-А на другому поверсі будівлі №1(літА) КВЦ""Парковий""",1828.2,,28.11.2019,0,Оренда,,,Юридична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлове приміщення,"м. Київ, Паркова Дорога, буд. № 16-А на першому пов. будівлі №1(літВ) КВЦ""Парковий""",56.7,,01.03.2021,0,Оренда,,,Юридична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
Нежитлове приміщення,"м. Київ, Паркова Дорога, буд. № 16-А на першому пов. будівлі №1(літА) КВЦ""Парковий""",597.84,,22.02.2021,0,Оренда,,,Юридична особа,СЛУГА НАРОДУ,2021-12-31,4,2021
