Вид нематеріального активу,Назва нематеріального активу,Місцезнаходження обʼєкта,Дата придбання,Вартість придбання,Наявність обтяжень,Дата відчуження,Вартість відчуження майна,Сума доходу (грн),Балансова вартість на кінець звітного періоду (грн),Партія,Місцева організація,Код ЄДРПОУ осередку,Географічний обʼєкт,Квартал,Рік
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",сайт,"м. Київ, вул. Турівська, буд. 15",2018-03-16,"1305,7",обтяження відсутнє,,,,"1262,18","Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",домен beauty.net.ua,,,,обтяження відсутнє,,,72,,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",домен byut.com.ua,,,,обтяження відсутнє,2020-04-30,,"58,5",,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",домен bа.org.ua,,,,обтяження відсутнє,2020-04-30,,66,,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",домен videonarada.kiev.ua,,,,обтяження відсутнє,2018-12-31,,"47,5",,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Ліцензія на використання iStock Subscription Творів,,2018-09-18,,обтяження відсутнє,2019-03-31,,"3555,81",,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Друкований засіб масової інформації ""Батьківщина"" (Свідоцтво серії ВЦ № 603)","м. Вінниця, вул. Петра Запорожця, буд. 46А",2005-06-29,,обтяження відсутнє,,,,,"Всеукраїнське об'єднання ""Батьківщина""",Вінницька обласна організація,25511109,Вінницька область,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Сайт ""Батьківщина Вінницька обласна організація",Україна,2016-03-01,,обтяження відсутнє,,,,,"Всеукраїнське об'єднання ""Батьківщина""",Вінницька обласна організація,25511109,Вінницька область,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",домен ba.vn.ua,"Німеччина,Rosa-Luxemburg-Straße 14, 10178 Berlin",2018-01-01,"287,3",обтяження відсутнє,2018-12-31,,"71,83",,"Всеукраїнське об'єднання ""Батьківщина""",Вінницька обласна організація,25511109,Вінницька область,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",реєстрація (хостинг) домену ba.vn.ua,"Німеччина,Rosa-Luxemburg-Straße 14, 10178 Berlin",2018-01-01,144,обтяження відсутнє,2018-12-31,,36,,"Всеукраїнське об'єднання ""Батьківщина""",Вінницька обласна організація,25511109,Вінницька область,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Газета ""Батьківщина Волині""","м. Луцьк, вул. Набережна, буд. 2",09.06.2017,,обтяження відсутнє,,,,,"Всеукраїнське об'єднання ""Батьківщина""",Волинська обласна організація,25787544,Волинська область,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Сайт batkivshyna.volyn.ua,"м. Луцьк, вул. Набережна, буд. 2",,,обтяження відсутнє,,,,,"Всеукраїнське об'єднання ""Батьківщина""",Волинська обласна організація,25787544,Волинська область,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Домен batkivshyna.volyn.ua,"м. Луцьк, вул. Набережна, буд. 2",03.05.2018,,обтяження відсутнє,11.05.2019,,105,,"Всеукраїнське об'єднання ""Батьківщина""",Волинська обласна організація,25787544,Волинська область,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Друковані засоби масової інформації газета ""14 днів""","м. Дніпро, вул. Михайла Грушевського, буд. 8",2009-01-23,,обтяження відсутнє,,,,,"Всеукраїнське об'єднання ""Батьківщина""",Дніпропетровська обласна організація,25788756,Дніпропетровська область,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Друковані засоби масової інформації газета""Хочу в прорив""","м. Дніпро, вул. Михайла Грушевського, буд. 8",2008-06-23,,обтяження відсутнє,,,,,"Всеукраїнське об'єднання ""Батьківщина""",Дніпропетровська обласна організація,25788756,Дніпропетровська область,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Друковані засоби масової інформації газета ""Павлоградські обрії""","м. Дніпро, вул. Михайла Грушевського, буд. 8",2008-06-10,,обтяження відсутнє,,,,,"Всеукраїнське об'єднання ""Батьківщина""",Дніпропетровська обласна організація,25788756,Дніпропетровська область,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Друкованого засобу масової інформації газета ""БАТЬКІВЩИНА""",,2016-09-14,,обтяження відсутнє,,,,,"Всеукраїнське об'єднання ""Батьківщина""",Дніпропетровська обласна організація,25788756,Дніпропетровська область,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","газета ""Батьківщина Закарпаття"" свідоцтво ЗТ","Закарпатська обл., м. Мукачево",2010-10-06,,обтяження відсутнє,,,,,"Всеукраїнське об'єднання ""Батьківщина""",Закарпатська обласна організація,25446205,Закарпатська область,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",сайт ba.if.ua,"м. Івано-Франківськ, вул. Тичини, буд. 8А",2015-09-29,,обтяження відсутнє,,,,0,"Всеукраїнське об'єднання ""Батьківщина""",Івано-Франківська міська організація,33860202,Івано-Франківська область,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",домен ba.if.ua,"м. Івано-Франківськ, вул. Тичини, буд. 8А",2015-09-29,,обтяження відсутнє,2018-09-29,,"364,5",,"Всеукраїнське об'єднання ""Батьківщина""",Івано-Франківська міська організація,33860202,Івано-Франківська область,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Газета ""Київський майдан"" Свідоцтво серія КІ №872",м. Київ,2005-06-09,,обтяження відсутнє,,,,,"Всеукраїнське об'єднання ""Батьківщина""",Київська міська організація,21709458,Київ,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Друкований засіб масової інформації:газета - ""Київщина-моя Батьківщина""","м. Київ, Спортивна площа, буд. 3",2007-04-28,,обтяження відсутнє,,,,,"Всеукраїнське об'єднання ""Батьківщина""",Київська обласна організація,21710792,Київська область,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Газета ""ЛУГАНЩИНА-МОЯ БАТЬКІВЩИНА""","Луганська обл., м. Рубіжне, вул. Менделєєва, буд. 12, кімн. 6",2011-05-18,,обтяження відсутнє,,,,,"Всеукраїнське об'єднання ""Батьківщина""",Луганська обласна організація,25060552,Луганська область,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Хостинг vob00,"Луганська обл., м. Сєвєродонецьк, просп. Центральний, буд. 58, кв. 2",2018-03-23,,обтяження відсутнє,2019-03-23,,"148,21",,"Всеукраїнське об'єднання ""Батьківщина""",Луганська обласна організація,25060552,Луганська область,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Домен vob.com.ua,"Луганська обл., м. Сєвєродонецьк, просп. Центральний, буд. 58, кв. 2",2018-03-23,,обтяження відсутнє,2019-03-23,,"72,59",,"Всеукраїнське об'єднання ""Батьківщина""",Луганська обласна організація,25060552,Луганська область,3,2018
"Авторське право та суміжні з ним права (на літературні та музичні твори, програми для ЕОМ)",1-С: Підприємство 8,"м. Львів, вул. Івана Франка, буд. 16/4",2018-02-01,6690,обтяження відсутнє,,,,6021,"Всеукраїнське об'єднання ""Батьківщина""",Львівська обласна організація,25249083,Львівська область,3,2018
"Авторське право та суміжні з ним права (на літературні та музичні твори, програми для ЕОМ)","Постачання КП ""Програмний комплекс ""FREEDOM""","м. Львів, вул. Івана Франка, буд. 16/4",2018-02-21,280,обтяження відсутнє,,,,"116,69","Всеукраїнське об'єднання ""Батьківщина""",Львівська обласна організація,25249083,Львівська область,3,2018
"Авторське право та суміжні з ним права (на літературні та музичні твори, програми для ЕОМ)","Постачання примірника та постачання (компонент) комп'ютерної програми ""M.E.Doc""","м. Львів, вул. Івана Франка, буд. 16/4",2018-02-02,810,обтяження відсутнє,,,,"337,5","Всеукраїнське об'єднання ""Батьківщина""",Львівська обласна організація,25249083,Львівська область,3,2018
"Авторське право та суміжні з ним права (на літературні та музичні твори, програми для ЕОМ)","Постачання КП ""Програмний комплекс ""FREEDOM""","м. Львів, вул. Івана Франка, буд. 16/4",2018-04-17,214,обтяження відсутнє,,,,"169,4","Всеукраїнське об'єднання ""Батьківщина""",Львівська обласна організація,25249083,Львівська область,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Друковані засоби масової інформації газета ""Наша Батьківщина""",м. Миколаїв,,,обтяження відсутнє,,,,,"Всеукраїнське об'єднання ""Батьківщина""",Миколаївська обласна організація,23405295,Миколаївська область,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Друковані засоби масової інформації газета ""Доманівка наша Батьківщина""","Миколаївська обл., смт Доманівка",,,обтяження відсутнє,,,,,"Всеукраїнське об'єднання ""Батьківщина""",Миколаївська обласна організація,23405295,Миколаївська область,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",домен с.к.9077039 byut.rv.ua,"м. Рівне, вул. Петлюри, буд. 1",2017-10-01,,обтяження відсутнє,,,63,,"Всеукраїнське об'єднання ""Батьківщина""",Рівненська обласна організація,25797672,Рівненська область,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Газета ""Батьківщина Сумська"" серія СМ №772/394Р",,2013-05-07,,обтяження відсутнє,,,,,"Всеукраїнське об'єднання ""Батьківщина""",Сумська обласна організація,24011118,Сумська область,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","газета ""СЛОБОЖАНСЬКА БАТЬКІВЩИНА"" (українська)","м. Харків, вул. Сумська, буд. 57",2007-02-07,,обтяження відсутнє,,,,,"Всеукраїнське об'єднання ""Батьківщина""",Харківська обласна організація,25792203,Харківська область,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Доменне ім’я «batkivshchyna.kharkiv.ua» (Веб-сайт ХАРКІВСЬКОЇ ОБЛАСНОЇ ОРГАНІЗАЦІЇ),Україна,2017-10-22,,обтяження відсутнє,2018-10-22,,"110,4",,"Всеукраїнське об'єднання ""Батьківщина""",Харківська обласна організація,25792203,Харківська область,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Газета ""Батьківщина Каланчак"" Свідоцтво №ХС-486/137р","смт Каланчак, вул. Херсонська, буд. 24",2010-07-16,,обтяження відсутнє,,,,,"Всеукраїнське об'єднання ""Батьківщина""",Каланчацька районна організація,25929719,Херсонська область,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Газета ""Під прапором Батьківщини"", Свідоцтво №507, серія ХМ","м. Хмельницький, вул. Проскурівська, буд. 17",2005-07-29,,обтяження відсутнє,,,,,"Всеукраїнське об'єднання ""Батьківщина""",Хмельницька обласна організація,22777686,Хмельницька область,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Газета ""Твоя Батьківщина"" свідоцтво серія ЧС №1001Р від 27.02.2018р.","м. Черкаси, вул. Смілянська, буд. 23, оф. 35",2018-02-27,,обтяження відсутнє,,,,,"Всеукраїнське об'єднання ""Батьківщина""",Черкаська обласна організація,25770087,Черкаська область,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Газета ""Слово Батьківщини""","м. Чернівці, вул. Кафедральна, буд. 8/1",2005-08-08,,обтяження відсутнє,,,,,"Всеукраїнське об'єднання ""Батьківщина""",Чернівецька обласна організація,21436173,Чернівецька область,3,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Друковані засоби масової інформації газета ""Голос Батьківщини""","м. Чернігів, вул. 1 Гвардійської армії, буд. 39А",2005-09-07,,обтяження відсутнє,,,,,"Всеукраїнське об'єднання ""Батьківщина""",Чернігівська обласна організація,25785516,Чернігівська область,3,2018
"Авторське право та суміжні з ним права (на літературні та музичні твори, програми для ЕОМ)",1-С :Підприємство 8,"м. Київ, вул. Турівська, буд. 15",2013-02-01,5760,обтяження відсутнє,,,,,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,4,2018
"Авторське право та суміжні з ним права (на літературні та музичні твори, програми для ЕОМ)",1-С :Підприємство 8 (додаткове робоче місце),"м. Київ, вул. Турівська, буд. 13",2013-10-11,1440,обтяження відсутнє,,,,,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,4,2018
"Авторське право та суміжні з ним права (на літературні та музичні твори, програми для ЕОМ)",1-С :Підприємство 8 (клієнт- банк),"м. Київ, вул. Турівська, буд. 13",2017-02-20,1560,обтяження відсутнє,,,,988,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,4,2018
"Авторське право та суміжні з ним права (на літературні та музичні твори, програми для ЕОМ)",1-С :Підприємство 8 (додаткове робоче місце),"м. Київ, вул. Турівська, буд. 13",2017-03-16,7332,обтяження відсутнє,,,,"4765,8","Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,4,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)","Газета ""Батьківщина"" Свідоцтво серія ДП № 925",м. Дніпро,2002-03-05,,обтяження відсутнє,,,,,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,4,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",сайт,"м. Київ, вул. Турівська, буд. 15",2018-03-16,"1305,7",обтяження відсутнє,,,,"1240,43","Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,4,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",домен beauty.net.ua,,,,обтяження відсутнє,,,,,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,4,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",домен byut.com.ua,,,,обтяження відсутнє,2020-04-30,,"58,5",,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,4,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",домен bа.org.ua,,,,обтяження відсутнє,2020-04-30,,66,,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,4,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",домен  videonarada.kiev.ua,,,,обтяження відсутнє,2018-12-31,,"47,5",,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,4,2018
"Інші нематеріальні права (право на провадження діяльності, використання економічних та інших привілеїв)",Ліцензія на використання  iStock  Subscription Творів ,,2018-09-18,,обтяження відсутнє,2019-03-31,,"30290,24",,"Всеукраїнське об'єднання ""Батьківщина""",Центральний офіс,20069956,Україна,4,2018
